기준일ID,시간대구분,행정동코드,총생활인구수
20230312,8,11440710,17397.871
20230312,9,11440660,56606.0033
20230312,9,11440710,16879.7051
20230312,10,11440660,64528.8104
20230312,10,11440710,16764.2146
20230312,11,11440660,73534.7378
20230312,11,11440710,17326.8017
20230312,12,11440660,82505.52469999998
20230312,12,11440710,17662.2423
20230312,13,11440660,90248.3804
20230312,13,11440710,18310.0368
20230312,14,11440660,95965.2544
20230312,14,11440710,18904.784
20230312,15,11440660,98438.2104
20230312,15,11440710,19136.7418
20230312,16,11440660,101631.9968
20230312,16,11440710,19805.8154
20230312,17,11440660,102189.2949
20230312,17,11440710,19757.9162
20230312,18,11440660,100248.1698
20230312,18,11440710,19815.8808
20230312,19,11440660,94294.0564
20230312,19,11440710,19377.1902
20230312,20,11440660,85520.7109
20230312,20,11440710,18606.7989
20230312,21,11440710,17903.9542
20230312,21,11440660,75785.884
20230312,22,11440710,17730.6231
20230312,22,11440660,65219.938
20230312,23,11440660,51770.9823
20230312,23,11440710,18490.0278
20230313,0,11440710,18381.9196
20230313,0,11440660,49295.7288
20230313,1,11440710,18342.1317
20230313,1,11440660,48489.507
20230313,2,11440710,17860.4055
20230313,2,11440660,47876.2313
20230313,3,11440710,17990.9318
20230313,3,11440660,46802.3718
20230313,4,11440710,18051.9374
20230313,4,11440660,46530.1021
20230313,5,11440710,17956.383
20230313,5,11440660,46467.71
20230313,6,11440710,17495.6325
20230313,6,11440660,48096.5068
20230313,7,11440710,17231.2392
20230313,7,11440660,52337.9564
20230313,8,11440710,15812.4292
20230313,8,11440660,61907.5091
20230313,9,11440710,15107.944
20230313,9,11440660,71894.6598
20230313,10,11440710,14969.5467
20230313,10,11440660,78023.0775
20230313,11,11440710,15080.2516
20230313,11,11440660,82461.3325
20230313,12,11440710,15409.6511
20230313,12,11440660,86237.4911
20230313,13,11440710,15403.558
20230313,13,11440660,88188.88159999998
20230313,14,11440660,90074.1219
20230313,14,11440710,15520.154
20230313,15,11440710,15443.7492
20230313,15,11440660,92658.3289
20230313,16,11440710,15290.4076
20230313,16,11440660,94886.4881
20230313,17,11440710,15582.0549
20230313,17,11440660,97101.7735
20230313,18,11440710,16139.9967
20230313,18,11440660,99080.7977
20230313,19,11440710,16599.0145
20230313,19,11440660,94472.2867
20230313,20,11440710,16238.8326
20230313,20,11440660,87481.5092
20230313,21,11440660,79211.38749999998
20230313,21,11440710,15990.7403
20230313,22,11440710,16030.3182
20230313,22,11440660,67791.2633
20230313,23,11440710,17092.372
20230313,23,11440660,53867.1815
20230314,0,11440710,17260.0809
20230314,0,11440660,50164.879
20230314,1,11440710,17351.0504
20230314,1,11440660,48553.2356
20230314,2,11440660,48015.8156
20230314,2,11440710,16975.9776
20230314,3,11440710,17054.2022
20230314,3,11440660,46968.1122
20230314,4,11440710,17173.8062
20230314,4,11440660,46989.5928
20230314,5,11440710,16903.2823
20230314,5,11440660,47402.0349
20230314,6,11440710,16742.3235
20230314,6,11440660,48930.0864
20230314,7,11440710,16556.4186
20230314,7,11440660,54106.6123
20230314,8,11440710,15014.1509
20230314,8,11440660,62201.3322
20230314,9,11440710,14618.2065
20230314,9,11440660,73157.41689999998
20230314,10,11440710,14857.1408
20230314,10,11440660,78920.83809999998
20230314,11,11440660,84509.77929999998
20230314,11,11440710,15004.5117
20230314,12,11440660,88579.2999
20230314,12,11440710,14905.0803
20230314,13,11440710,15184.7109
20230314,13,11440660,91230.8148
20230314,14,11440660,91753.5515
20230314,14,11440710,15514.5608
20230314,15,11440710,15711.3982
20230314,15,11440660,93988.3185
20230314,16,11440660,96796.6981
20230314,16,11440710,15462.8539
20230314,17,11440710,15962.7766
20230314,17,11440660,100117.0072
20230314,18,11440660,102523.7823
20230314,18,11440710,16633.5992
20230314,19,11440710,17149.4672
20230314,19,11440660,98399.1826
20230314,20,11440660,92486.3896
20230314,20,11440710,17320.9305
20230314,21,11440710,16575.5942
20230314,21,11440660,83104.8043
20230314,22,11440660,69787.1661
20230314,22,11440710,16360.9904
20230314,23,11440710,17611.9871
20230314,23,11440660,54552.9713
20230315,0,11440660,50811.7474
20230315,0,11440710,17679.1798
20230315,1,11440660,49366.969
20230315,1,11440710,17533.3011
20230315,2,11440660,48361.3883
20230315,2,11440710,17470.3152
20230315,3,11440660,47193.2407
20230315,3,11440710,17570.0228
20230315,4,11440660,47082.901
20230315,4,11440710,17751.1534
20230315,5,11440660,47069.9288
20230315,5,11440710,17566.9041
20230315,6,11440710,17246.6885
20230315,6,11440660,48384.3762
20230315,7,11440660,53147.0831
20230315,7,11440710,16789.8625
20230315,8,11440660,61369.7258
20230315,8,11440710,15157.9192
20230315,9,11440660,71802.6392
20230315,9,11440710,14869.5971
20230315,10,11440660,78026.2657
20230315,10,11440710,14735.3854
20230315,11,11440660,83153.1569
20230315,11,11440710,14762.195
20230315,12,11440660,87017.9275
20230315,12,11440710,14887.6729
20230315,13,11440660,89544.2298
20230315,13,11440710,15207.5107
20230315,14,11440710,15518.7436
20230315,14,11440660,91860.1296
20230315,15,11440660,93064.5694
20230315,15,11440710,15756.3694
20230315,16,11440660,96117.2302
20230315,16,11440710,15403.2562
20230315,17,11440660,100078.4998
20230315,17,11440710,15435.8219
20230315,18,11440660,102487.0961
20230315,18,11440710,16296.8013
20230315,19,11440660,99227.1944
20230315,19,11440710,16784.4308
20230315,20,11440660,92809.4544
20230315,20,11440710,16684.5868
20230315,21,11440660,83360.88409999998
20230315,21,11440710,16071.8977
20230315,22,11440660,70596.5962
20230315,22,11440710,16034.7889
20230315,23,11440660,54943.5471
20230315,23,11440710,17417.0408
20230316,0,11440660,51593.7701
20230316,0,11440710,17605.771
20230316,1,11440660,49715.7946
20230316,1,11440710,17479.281
20230316,2,11440660,48780.4262
20230316,2,11440710,17611.0606
20230316,3,11440710,17419.8024
20230316,3,11440660,47735.2676
20230316,4,11440660,47374.4422
20230316,4,11440710,17602.406
20230316,5,11440660,47623.515
20230316,5,11440710,17418.4613
20230316,6,11440660,48912.0589
20230316,6,11440710,17243.4217
20230316,7,11440660,54515.7884
20230316,7,11440710,16596.5494
20230316,8,11440660,62077.5393
20230316,8,11440710,15053.6095
20230316,9,11440660,72680.8404
20230316,9,11440710,14743.7349
20230316,10,11440660,78717.2629
20230316,10,11440710,14841.0825
20230316,11,11440660,84395.53449999998
20230316,11,11440710,15009.0898
20230316,12,11440660,88600.4982
20230316,12,11440710,15276.738
20230316,13,11440660,91703.4925
20230316,13,11440710,15140.2109
20230316,14,11440660,93207.05820000001
20230316,14,11440710,15172.0212
20230316,15,11440660,96009.8157
20230316,15,11440710,15195.2349
20230316,16,11440660,97567.15010000001
20230316,16,11440710,15444.8189
20230316,17,11440660,101751.9241
20230316,17,11440710,15950.9594
20230316,18,11440660,104339.5843
20230316,18,11440710,16458.1831
20230316,19,11440660,103160.4532
20230316,19,11440710,16994.4796
20230316,20,11440660,96908.4747
20230316,20,11440710,17077.5359
20230316,21,11440660,87213.8199
20230316,21,11440710,16458.6358
20230316,22,11440660,73707.1829
20230316,22,11440710,15982.7439
20230316,23,11440660,58155.3842
20230316,23,11440710,17353.3811
20230317,0,11440660,53693.994
20230317,0,11440710,17258.3464
20230317,1,11440710,17298.8934
20230317,1,11440660,52054.8954
20230317,2,11440660,50605.0859
20230317,2,11440710,17323.4863
20230317,3,11440660,49438.0686
20230317,3,11440710,17409.5246
20230317,4,11440660,48844.0076
20230317,4,11440710,17532.5606
20230317,5,11440710,17295.779
20230317,5,11440660,48549.0569
20230317,6,11440660,49232.3845
20230317,6,11440710,16964.0024
20230317,7,11440660,53955.1501
20230317,7,11440710,16519.6865
20230317,8,11440660,62491.4797
20230317,8,11440710,14709.4343
20230317,9,11440710,14485.0328
20230317,9,11440660,72522.7218
20230317,10,11440660,79657.3634
20230317,10,11440710,14548.8759
20230317,11,11440660,84698.3169
20230317,11,11440710,14951.3278
20230317,12,11440660,89941.2377
20230317,12,11440710,15318.9134
20230317,13,11440710,15856.6417
20230317,13,11440660,93751.7489
20230317,14,11440660,97660.0347
20230317,14,11440710,15774.7591
20230317,15,11440660,100009.4761
20230317,15,11440710,15965.277
20230317,16,11440660,103662.8703
20230317,16,11440710,16077.0351
20230317,17,11440710,16504.5433
20230317,17,11440660,108108.2782
20230317,18,11440660,114880.3001
20230317,18,11440710,17395.9766
20230317,19,11440660,115110.2835
20230317,19,11440710,18605.611
20230317,20,11440660,110951.9749
20230317,20,11440710,18607.8048
20230317,21,11440710,18161.2946
20230317,21,11440660,103069.7822
20230317,22,11440660,90329.6901
20230317,22,11440710,17599.7247
20230317,23,11440660,73480.425
20230317,23,11440710,18358.5528
20230318,0,11440660,67118.2263
20230318,0,11440710,18114.9995
20230318,1,11440660,64507.0888
20230318,1,11440710,17636.403
20230318,2,11440660,61584.5266
20230318,2,11440710,17296.5757
20230318,3,11440660,58800.7312
20230318,3,11440710,17320.5384
20230318,4,11440660,56369.7895
20230318,4,11440710,17501.4037
20230318,5,11440660,54096.1506
20230318,5,11440710,17314.534
20230318,6,11440660,52036.3874
20230318,6,11440710,17170.6689
20230318,7,11440660,52248.3305
20230318,7,11440710,16820.6698
20230318,8,11440660,54486.1259
20230318,8,11440710,16228.3276
20230318,9,11440660,61091.9256
20230318,9,11440710,15845.4038
20230318,10,11440660,69802.6974
20230318,10,11440710,15955.7645
20230318,11,11440660,81855.9733
20230318,11,11440710,16795.0308
20230318,12,11440660,94892.965
20230318,12,11440710,17818.5122
20230318,13,11440660,106924.4047
20230318,13,11440710,19786.8204
20230318,14,11440660,116984.69
20230318,14,11440710,20966.6627
20230318,15,11440660,123764.2845
20230318,15,11440710,21748.005
20230318,16,11440660,128834.0399
20230318,16,11440710,21928.6918
20230318,17,11440660,133254.1311
20230318,17,11440710,22767.6044
20230318,18,11440660,134216.3151
20230318,18,11440710,22854.719
20230318,19,11440660,130916.7871
20230318,19,11440710,22023.6256
20230318,20,11440660,122530.2488
20230318,20,11440710,20790.8871
20230318,21,11440660,110162.7493
20230318,21,11440710,19004.6771
20230318,22,11440660,95012.5033
20230318,22,11440710,17603.3699
20230318,23,11440660,74514.58479999998
20230318,23,11440710,18962.9165
20230319,0,11440710,18076.7187
20230319,0,11440660,70681.898
20230319,1,11440660,67753.5508
20230319,1,11440710,17354.3589
20230319,2,11440710,16909.5934
20230319,2,11440660,64648.4781
20230319,3,11440710,17370.5535
20230319,3,11440660,60982.2414
20230319,4,11440710,17618.0404
20230319,4,11440660,58660.123
20230319,5,11440710,17299.8645
20230319,5,11440660,55264.4401
20230319,6,11440710,17071.9752
20230319,6,11440660,52052.4588
20230319,7,11440660,51028.7179
20230319,7,11440710,16929.2702
20230319,8,11440710,16562.9128
20230319,8,11440660,53077.5706
20230319,9,11440660,57364.6909
20230319,9,11440710,16069.1325
20230319,10,11440710,15777.1355
20230319,10,11440660,65147.6874
20230319,11,11440660,76068.98489999998
20230319,11,11440710,16564.5606
20230319,12,11440710,17636.6671
20230319,12,11440660,86627.95609999998
20230319,13,11440660,95448.59710000001
20230319,13,11440710,18775.1825
20230319,14,11440710,19749.9444
20230319,14,11440660,102550.7091
20230319,15,11440660,105756.3316
20230319,15,11440710,19991.6258
20230319,16,11440710,19909.8018
20230319,16,11440660,108107.0192
20230319,17,11440660,108530.0582
20230319,17,11440710,20045.4575
20230319,18,11440710,19948.3477
20230319,18,11440660,106492.4552
20230319,19,11440660,98904.3486
20230319,19,11440710,19546.5359
20230319,20,11440710,18586.4881
20230319,20,11440660,90037.6795
20230319,21,11440660,78812.7849
20230319,21,11440710,17641.1854
20230319,22,11440710,16922.3904
20230319,22,11440660,67507.9455
20230319,23,11440660,53607.2254
20230319,23,11440710,18255.8231
20230320,0,11440660,50818.1922
20230320,0,11440710,18116.2084
20230320,1,11440660,49481.8448
20230320,1,11440710,17723.8752
20230320,2,11440660,48428.9728
20230320,2,11440710,17580.8021
20230320,3,11440660,47060.997
20230320,3,11440710,17720.6956
20230320,4,11440660,46626.2928
20230320,4,11440710,17977.4977
20230320,5,11440660,46726.7013
20230320,5,11440710,17639.8715
20230320,6,11440660,48001.5875
20230320,6,11440710,17416.468
20230320,7,11440660,53139.7477
20230320,7,11440710,16835.1382
20230320,8,11440660,61703.1408
20230320,8,11440710,15390.7467
20230320,9,11440660,72964.8776
20230320,9,11440710,14853.0709
20230320,10,11440660,78803.24989999998
20230320,10,11440710,15011.9746
20230320,11,11440660,84386.5415
20230320,11,11440710,14983.8621
20230320,12,11440710,15370.5901
20230320,12,11440660,87847.5919
20230320,13,11440660,90602.7099
20230320,13,11440710,15228.9836
20230320,14,11440660,91838.8568
20230320,14,11440710,15314.572
20230320,15,11440660,94223.5374
20230320,15,11440710,15757.6448
20230320,16,11440660,96034.4811
20230320,16,11440710,15406.3125
20230320,17,11440660,97077.5576
20230320,17,11440710,15749.2945
20230320,18,11440660,97895.73
20230320,18,11440710,16365.7492
20230320,19,11440660,92940.3845
20230320,19,11440710,17077.9582
20230320,20,11440660,87284.3704
20230320,20,11440710,16805.5896
20230320,21,11440660,78727.92849999998
20230320,21,11440710,16164.5941
20230320,22,11440660,67552.473
20230320,22,11440710,16084.1785
20230320,23,11440660,53328.5209
20230320,23,11440710,17694.5839
20230321,0,11440660,49901.8055
20230321,0,11440710,17630.7197
20230321,1,11440660,48807.3672
20230321,1,11440710,17618.3403
20230321,2,11440660,47748.0972
20230321,2,11440710,17534.0846
20230321,3,11440660,46854.9051
20230321,3,11440710,17598.61
20230321,4,11440660,46562.9558
20230321,4,11440710,17842.3524
20230321,5,11440660,46871.2506
20230321,5,11440710,17577.4824
20230321,6,11440660,48114.706
20230321,6,11440710,17392.0077
20230321,7,11440660,53888.6013
20230321,7,11440710,16830.5522
20230321,8,11440660,62180.0542
20230321,8,11440710,15284.4988
20230321,9,11440660,72979.4972
20230321,9,11440710,14931.5274
20230321,10,11440660,79062.493
20230321,10,11440710,15060.6849
20230321,11,11440660,84197.3901
20230321,11,11440710,15271.262
20230321,12,11440660,87844.8901
20230321,12,11440710,15315.1162
20230321,13,11440660,90106.3552
20230321,13,11440710,15372.9253
20230321,14,11440660,91520.4762
20230321,14,11440710,15184.2157
20230321,15,11440660,93126.7127
20230321,15,11440710,15489.7794
20230321,16,11440660,95692.1529
20230321,16,11440710,15536.8531
20230321,17,11440660,98148.8487
20230321,17,11440710,15841.1474
20230321,18,11440660,100940.6661
20230321,18,11440710,16762.3416
20230321,19,11440660,97672.3021
20230321,19,11440710,17280.0127
20230321,20,11440660,91401.9523
20230321,20,11440710,17112.8128
20230321,21,11440660,82102.1925
20230321,21,11440710,16544.6719
20230321,22,11440660,69818.7408
20230321,22,11440710,16302.4188
20230321,23,11440660,54360.4161
20230321,23,11440710,17602.3534
20230322,0,11440660,50585.8848
20230322,0,11440710,17732.3797
20230322,1,11440660,49082.8056
20230322,1,11440710,17540.5073
20230322,2,11440660,48059.1833
20230322,2,11440710,17491.9364
20230322,3,11440710,17647.4015
20230322,3,11440660,47083.758
20230322,4,11440660,46563.551
20230322,4,11440710,17771.1584
20230322,5,11440660,46898.033
20230322,5,11440710,17625.7203
20230322,6,11440660,48274.4041
20230322,6,11440710,17381.8547
20230322,7,11440710,16739.1911
20230322,7,11440660,53202.9032
20230322,8,11440660,60922.1293
20230322,8,11440710,15377.1548
20230322,9,11440660,72183.30629999998
20230322,9,11440710,14814.872
20230322,10,11440660,77863.68739999998
20230322,10,11440710,14666.0789
20230322,11,11440710,15136.3618
20230322,11,11440660,82813.3554
20230322,12,11440660,86208.9955
20230322,12,11440710,15265.2731
20230322,13,11440660,89650.1587
20230322,13,11440710,15499.4098
20230322,14,11440660,90834.7064
20230322,14,11440710,15707.1596
20230322,15,11440710,15704.2709
20230322,15,11440660,93750.2971
20230322,16,11440660,96070.9897
20230322,16,11440710,15450.9986
20230322,17,11440660,99439.2955
20230322,17,11440710,15845.9435
20230322,18,11440660,102168.806
20230322,18,11440710,16690.8717
20230322,19,11440710,17137.1845
20230322,19,11440660,99166.9783
20230322,20,11440660,93674.3668
20230322,20,11440710,16973.4534
20230322,21,11440660,83722.42879999998
20230322,21,11440710,16468.2318
20230322,22,11440710,16470.7649
20230322,22,11440660,70987.4124
20230322,23,11440710,17377.8863
20230322,23,11440660,54825.251
20230323,0,11440710,17547.9378
20230323,0,11440660,51055.0315
20230323,1,11440710,17168.9074
20230323,1,11440660,49338.4583
20230323,2,11440710,17106.2329
20230323,2,11440660,48556.0051
20230323,3,11440710,17210.6629
20230323,3,11440660,47722.2391
20230323,4,11440710,17478.3249
20230323,4,11440660,47563.8155
20230323,5,11440710,17355.5826
20230323,5,11440660,47254.9998
20230323,6,11440710,17236.151
20230323,6,11440660,49078.7231
20230323,7,11440710,16802.2694
20230323,7,11440660,54249.9103
20230323,8,11440660,62083.3585
20230323,8,11440710,15301.6933
20230323,9,11440710,14910.9013
20230323,9,11440660,72853.9397
20230323,10,11440660,78999.3854
20230323,10,11440710,14860.867
20230323,11,11440660,84246.0218
20230323,11,11440710,14909.4733
20230323,12,11440660,87931.7485
20230323,12,11440710,15110.3077
20230323,13,11440710,15308.8374
20230323,13,11440660,90811.3193
20230323,14,11440660,92839.994
20230323,14,11440710,15728.5515
20230323,15,11440660,94433.8896
20230323,15,11440710,15560.7372
20230323,16,11440710,15542.607
20230323,16,11440660,97349.9845
20230323,17,11440710,16123.2247
20230323,17,11440660,101779.4422
20230323,18,11440710,16747.2184
20230323,18,11440660,105906.5504
20230323,19,11440660,103433.0153
20230323,19,11440710,17358.1953
20230323,20,11440660,97369.7823
20230323,20,11440710,17472.9927
20230323,21,11440660,87858.9315
20230323,21,11440710,16736.7779
20230323,22,11440660,74894.89759999998
20230323,22,11440710,16442.9722
20230323,23,11440710,17799.2467
20230323,23,11440660,58363.1312
20230324,0,11440660,53624.0955
20230324,0,11440710,17747.6177
20230324,1,11440660,51783.8451
20230324,1,11440710,17864.5274
20230324,2,11440660,50566.3655
20230324,2,11440710,17833.9724
20230324,3,11440660,49264.4504
20230324,3,11440710,17798.7687
20230324,4,11440710,17990.8391
20230324,4,11440660,48664.8655
20230324,5,11440660,48611.1983
20230324,5,11440710,17809.9387
20230324,6,11440660,49801.3273
20230324,6,11440710,17368.5382
20230324,7,11440660,53983.959
20230324,7,11440710,16960.2979
20230324,8,11440660,61647.3821
20230324,8,11440710,15398.4373
20230324,9,11440660,71906.3855
20230324,9,11440710,15229.6429
20230324,10,11440660,78617.853
20230324,10,11440710,14938.2453
20230324,11,11440660,84672.4958
20230324,11,11440710,15245.1734
20230324,12,11440660,89619.3903
20230324,12,11440710,15938.5081
20230324,13,11440710,16234.8368
20230324,13,11440660,93487.9395
20230324,14,11440660,96076.9098
20230324,14,11440710,15610.2851
20230324,15,11440660,100208.0312
20230324,15,11440710,15995.9904
20230324,16,11440710,16110.8594
20230324,16,11440660,102786.5893
20230324,17,11440660,107928.918
20230324,17,11440710,16845.8242
20230324,18,11440660,114500.1065
20230324,18,11440710,17987.027
20230324,19,11440660,115720.4309
20230324,19,11440710,18666.9939
20230324,20,11440660,111341.8701
20230324,20,11440710,18649.408
20230324,21,11440660,104165.4545
20230324,21,11440710,18020.9114
20230324,22,11440660,90720.7531
20230324,22,11440710,17141.4036
20230324,23,11440660,73086.0156
20230324,23,11440710,18244.3371
20230325,0,11440660,67492.6351
20230325,0,11440710,17822.942
20230325,1,11440710,17505.5905
20230325,1,11440660,64120.8056
20230325,2,11440660,61676.2586
20230325,2,11440710,17455.9968
20230325,3,11440710,17438.5217
20230325,3,11440660,58087.7018
20230325,4,11440710,17669.4459
20230325,4,11440660,56331.9152
20230325,5,11440660,53321.3431
20230325,5,11440710,17496.4313
20230325,6,11440660,51348.2016
20230325,6,11440710,17239.9302
20230325,7,11440710,17272.7747
20230325,7,11440660,51166.7906
20230325,8,11440660,53776.4631
20230325,8,11440710,16552.2352
20230325,9,11440660,61018.4347
20230325,9,11440710,15938.3876
20230325,10,11440660,70478.4958
20230325,10,11440710,15776.0949
20230325,11,11440660,82125.1048
20230325,11,11440710,16603.3999
20230325,12,11440660,95079.0934
20230325,12,11440710,17419.7194
20230325,13,11440660,106307.124
20230325,13,11440710,18801.4371
20230325,14,11440660,115372.9676
20230325,14,11440710,20039.7331
20230325,15,11440660,121661.4606
20230325,15,11440710,20801.2694
20230325,16,11440660,124747.3004
20230325,16,11440710,21193.235
20230325,17,11440660,128526.0067
20230325,17,11440710,21915.7735
20230325,18,11440660,131001.0397
20230325,18,11440710,22127.0235
20230325,19,11440660,127713.2736
20230325,19,11440710,21483.2792
20230325,20,11440710,20412.0932
20230325,20,11440660,120585.5467
20230325,21,11440660,108929.3263
20230325,21,11440710,19005.7954
20230325,22,11440710,17939.9728
20230325,22,11440660,94332.6268
20230325,23,11440710,18952.8261
20230325,23,11440660,75087.3947
20230326,0,11440660,70445.2099
20230326,0,11440710,17920.3818
20230326,1,11440660,67312.2302
20230326,1,11440710,17542.8924
20230326,2,11440660,64134.3081
20230326,2,11440710,17379.848
20230326,3,11440660,60550.1399
20230326,3,11440710,17268.2985
20230326,4,11440710,17427.0555
20230326,4,11440660,58325.4116
20230326,5,11440660,54317.1163
20230326,5,11440710,17273.288
20230326,6,11440710,17251.1801
20230326,6,11440660,51264.5455
20230326,7,11440660,50941.2388
20230326,7,11440710,17029.209
20230326,8,11440710,16618.9348
20230326,8,11440660,52308.6175
20230326,9,11440660,57637.9473
20230326,9,11440710,16288.9736
20230326,10,11440710,16231.4191
20230326,10,11440660,65199.5538
20230326,11,11440660,76008.7516
20230326,11,11440710,16678.2338
20230326,12,11440660,85957.8036
20230326,12,11440710,17835.0176
20230326,13,11440660,94610.5385
20230326,13,11440710,18891.6327
20230326,14,11440710,19616.6986
20230326,14,11440660,101293.4293
20230326,15,11440660,104258.9584
20230326,15,11440710,19828.9879
20230326,16,11440660,105725.8292
20230326,16,11440710,19900.8616
20230326,17,11440710,19663.0827
20230326,17,11440660,106150.616
20230326,18,11440710,19519.5901
20230326,18,11440660,103727.8695
20230326,19,11440710,19131.8281
20230326,19,11440660,97547.057
20230326,20,11440660,88648.1835
20230326,20,11440710,18305.9151
20230326,21,11440710,17659.9101
20230326,21,11440660,77856.9804
20230326,22,11440660,67622.0687
20230326,22,11440710,17069.2355
20230326,23,11440660,53479.6607
20230326,23,11440710,18316.1853
20230327,0,11440660,50284.9865
20230327,0,11440710,18077.412
20230327,1,11440710,18083.0344
20230327,1,11440660,48855.8028
20230327,2,11440660,47603.9624
20230327,2,11440710,18039.8568
20230327,3,11440660,46719.0305
20230327,3,11440710,17920.4857
20230327,4,11440660,46474.9972
20230327,4,11440710,18048.7702
20230327,5,11440710,17652.9661
20230327,5,11440660,46784.6816
20230327,6,11440660,47881.987
20230327,6,11440710,17510.6178
20230327,7,11440660,53375.7142
20230327,7,11440710,17026.2751
20230327,8,11440660,62118.905
20230327,8,11440710,15649.2712
20230327,9,11440660,72822.98429999998
20230327,9,11440710,14992.8446
20230327,10,11440660,78167.6459
20230327,10,11440710,15083.5685
20230327,11,11440660,82737.55009999998
20230327,11,11440710,15031.8911
20230327,12,11440660,85787.48399999998
20230327,12,11440710,15482.0813
20230327,13,11440710,15273.5627
20230327,13,11440660,88298.1524
20230327,14,11440660,89476.0271
20230327,14,11440710,15266.4196
20230327,15,11440660,90929.0147
20230327,15,11440710,15321.2173
20230327,16,11440660,93408.8168
20230327,16,11440710,15259.7731
20230327,17,11440660,95419.7615
20230327,17,11440710,15509.5256
20230327,18,11440660,96059.6093
20230327,18,11440710,16220.6127
20230327,19,11440660,91861.4516
20230327,19,11440710,16656.9258
20230327,20,11440660,85762.41319999998
20230327,20,11440710,16530.7261
20230327,21,11440660,76908.9266
20230327,21,11440710,16225.5691
20230327,22,11440660,66477.2674
20230327,22,11440710,16166.5201
20230327,23,11440710,17482.5983
20230327,23,11440660,52595.7008
20230328,0,11440660,49427.5062
20230328,0,11440710,17587.1196
20230328,1,11440660,47444.4317
20230328,1,11440710,17682.2298
20230328,2,11440710,17449.2098
20230328,2,11440660,47080.9166
20230328,3,11440660,46044.4304
20230328,3,11440710,17554.1158
20230328,4,11440660,45834.9577
20230328,4,11440710,17618.8182
20230328,5,11440710,17334.3697
20230328,5,11440660,46571.9433
20230328,6,11440660,48251.3745
20230328,6,11440710,17148.2878
20230328,7,11440660,53160.2131
20230328,7,11440710,16587.6571
20230328,8,11440660,61401.0697
20230328,8,11440710,15314.806
20230328,9,11440660,72578.176
20230328,9,11440710,14711.77
20230328,10,11440660,78542.3787
20230328,10,11440710,14958.0469
20230328,11,11440660,83828.0493
20230328,11,11440710,14876.4467
20230328,12,11440660,88441.55779999998
20230328,12,11440710,15103.6122
20230328,13,11440660,90404.1345
20230328,13,11440710,15130.4392
20230328,14,11440710,15199.2276
20230328,14,11440660,91925.50580000001
20230328,15,11440660,93988.1831
20230328,15,11440710,15260.0932
20230328,16,11440710,15018.7882
20230328,16,11440660,96338.5319
20230328,17,11440660,99505.3964
20230328,17,11440710,15522.5315
20230328,18,11440710,16342.0732
20230328,18,11440660,101081.9709
20230328,19,11440710,16516.8952
20230328,19,11440660,95698.9345
20230328,20,11440710,16364.6348
20230328,20,11440660,90214.2647
20230328,21,11440710,16166.3929
20230328,21,11440660,80990.6272
20230328,22,11440710,16345.1371
20230328,22,11440660,71244.6781
20230328,23,11440710,17625.3267
20230328,23,11440660,55840.0751
20230329,0,11440660,51869.4645
20230329,0,11440710,17459.8965
20230329,1,11440660,49708.1797
20230329,1,11440710,17668.496
20230329,2,11440660,48764.9812
20230329,2,11440710,17688.517
20230329,3,11440710,17724.0552
20230329,3,11440660,47529.9593
20230329,4,11440660,46914.89
20230329,4,11440710,17762.0146
20230329,5,11440660,46931.7044
20230329,5,11440710,17627.2253
20230329,6,11440710,17530.7056
20230329,6,11440660,48043.8515
20230329,7,11440660,53168.9091
20230329,7,11440710,16873.8054
20230329,8,11440660,61523.0349
20230329,8,11440710,15118.3703
20230329,9,11440660,72405.69
20230329,9,11440710,14786.4274
20230329,10,11440660,78844.74499999998
20230329,10,11440710,14895.5036
20230329,11,11440710,14978.57
20230329,11,11440660,83751.9081
20230329,12,11440660,87684.79889999998
20230329,12,11440710,15151.6601
20230329,13,11440710,15335.4051
20230329,13,11440660,90361.3741
20230329,14,11440660,91668.2396
20230329,14,11440710,15147.707
20230329,15,11440710,15427.8975
20230329,15,11440660,93422.0901
20230329,16,11440710,15664.3043
20230329,16,11440660,95714.3079
20230329,17,11440660,99283.3178
20230329,17,11440710,15909.2862
20230329,18,11440660,101700.8913
20230329,18,11440710,16540.8759
20230329,19,11440710,17067.0282
20230329,19,11440660,99449.2588
20230329,20,11440660,93479.0721
20230329,20,11440710,16672.2943
20230329,21,11440660,83961.7721
20230329,21,11440710,16560.4697
20230329,22,11440660,70988.1142
20230329,22,11440710,16237.7932
20230329,23,11440660,55845.5907
20230329,23,11440710,17227.0428
20230330,0,11440660,51971.0924
20230330,0,11440710,17303.7815
20230330,1,11440710,17185.7562
20230330,1,11440660,49871.4474
20230330,2,11440660,48473.2673
20230330,2,11440710,17501.1528
20230330,3,11440660,47454.2969
20230330,3,11440710,17464.7985
20230330,4,11440660,46790.4831
20230330,4,11440710,17496.4485
20230330,5,11440710,17272.5346
20230330,5,11440660,47076.2065
20230330,6,11440660,48487.54
20230330,6,11440710,17185.1784
20230330,7,11440660,53304.7528
20230330,7,11440710,16648.9784
20230330,8,11440660,62641.7589
20230330,8,11440710,15330.8262
20230330,9,11440710,14915.8197
20230330,9,11440660,73083.2264
20230330,10,11440710,15087.2343
20230330,10,11440660,78524.5064
20230330,11,11440660,83759.12399999998
20230330,11,11440710,15405.4128
20230330,12,11440660,87722.17479999998
20230330,12,11440710,15901.4297
20230330,13,11440710,15792.2994
