기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20213,11440660,서교동,CS200005,스포츠 강습,482255196,1256,473036763,9218433,90573928,70053074,92929762,99569801,119910198,8676563,541870,2173637,29606509,108551857,81837531,228243941,31841721,132243545,340268919,0,150202497,136402789,64249042,89806630,31851506,1229,27,223,272,298,238,198,21,6,31,86,220,285,520,114,220,1024,0,461,307,182,243,51
20213,11440660,서교동,CS200025,자동차수리,139946692,723,126669788,13276904,14763808,5857776,14242345,36385626,55420233,12831782,445122,0,40855544,47422134,41367782,10301232,0,108972666,7964076,0,25674858,42487822,28458677,6898173,13417215,605,118,117,67,87,129,205,108,10,0,140,247,244,92,0,445,131,0,84,212,142,44,98
20213,11440710,연남동,CS300018,의약품,118383038,12740,99903311,18479727,23677262,18986754,16899708,21716803,18622784,15753353,2726374,0,17848427,31976028,26932304,35547403,6078876,53037644,63071601,559135,36175415,18856449,9847464,22444009,28226772,10590,2150,2341,1837,1865,2260,2287,1783,367,0,1484,3281,3091,4177,707,5568,7090,69,4474,2606,1440,2176,1893
20213,11440660,서교동,CS300020,서적,1289444615,45317,798002513,491442102,127540938,218565552,138286060,151841923,161768040,347487617,143954485,0,15829207,322744557,393679712,550588383,6602756,353803810,848753320,7173248,513831421,308719219,173885716,179736929,19210598,26665,18652,4008,3894,5434,5968,7361,10686,7966,0,215,8791,14442,21335,534,9561,34647,690,24981,11437,3717,2937,450
20213,11440660,서교동,CS200032,가전제품수리,25634194,221,25634194,0,13140936,1202149,2934656,7587431,769022,0,0,0,548038,4976542,3871626,16237988,0,17669959,5374312,0,0,114911,2183314,3491535,17254511,221,0,53,27,43,53,45,0,0,0,27,105,71,18,0,80,114,0,0,9,45,71,71
20213,11440710,연남동,CS200025,자동차수리,142560711,676,104607566,37953145,19978395,1981687,22130998,17115433,43401053,32239644,5713501,0,27473192,30309170,49469160,35309189,0,112346747,8595515,0,0,7576447,11260803,52242681,49862332,539,137,138,37,86,128,150,108,29,0,134,176,226,140,0,463,34,0,0,86,65,207,140
20213,11440710,연남동,CS200008,한의원,152401189,8420,117207189,35194000,39966196,21616178,19856646,11475474,24292695,35194000,0,0,29674439,74860918,25593420,22272412,0,68619441,83781748,0,3896628,28859199,43744825,32159490,43741047,7056,1364,1779,1520,987,1424,1346,1364,0,0,889,3223,2648,1660,0,3559,4861,0,415,1818,1796,1544,2847
20213,11440710,연남동,CS200016,당구장,5509995,417,4569264,940731,629512,862927,1251950,912438,912437,466829,473902,0,0,106097,1379267,1761218,2263413,5000728,183902,0,2793899,969024,679024,650731,91951,354,63,42,63,99,86,64,35,28,0,0,7,112,155,143,382,14,0,207,77,49,56,7
20213,11440660,서교동,CS100002,중식음식점,3225961940,135059,2244453378,981508562,414415758,396995955,450154544,491838187,491048934,534967261,446541301,17514328,6306700,1005049609,591818250,1374202931,231070122,1489107914,1328127041,104938743,1030166467,649494259,430440844,392807267,209387381,98682,36377,17867,17942,19442,22168,21263,20001,16376,681,406,48561,28093,51217,6101,59966,65508,7471,50441,25822,18601,16210,6915
20213,11440710,연남동,CS100007,치킨전문점,191894228,9390,124127306,67766922,23143501,23571561,26385058,24429866,26597320,32850512,34916410,6727227,0,6593725,14675298,108070709,55827269,107736837,68232147,1074016,37887955,39933497,38460167,37700787,20912556,6070,3320,1091,1115,1281,1235,1348,1672,1648,371,0,330,709,5217,2763,5433,3476,60,2005,2162,1870,1772,1042
20213,11440660,서교동,CS100004,양식음식점,7738165637,252761,4466750248,3271415389,840349015,716048418,850227588,958942306,1101182921,1788977082,1482438307,6173066,30404332,1718692014,1712390521,3410220622,860285082,3340275330,3982658034,260416319,3633910063,1995301747,732628488,557793705,142883051,154842,97919,29680,24423,29691,33776,37272,54256,43663,119,1579,68238,57527,105363,19935,105026,138208,10885,121129,61989,25084,19697,4446
20213,11440660,서교동,CS300006,미곡판매,305350342,2207,275511925,29838417,96133112,78021075,44351267,13351821,43654650,29838417,0,0,17067110,231625070,13467924,43190238,0,78137178,84755038,0,0,10913662,0,26703642,125274912,1975,232,348,349,582,232,464,232,0,0,116,1511,232,348,0,812,464,0,0,116,0,348,812
20213,11440660,서교동,CS200024,스포츠클럽,627590991,1991,509964779,117626212,119624336,111119756,120012004,93219905,65988778,49099036,68527176,0,91229629,74368159,80045238,309897660,72050305,135649641,439428085,0,235847371,241508001,37375236,38551827,21795292,1680,311,502,366,280,346,186,189,122,0,176,266,305,1068,176,493,1446,41,808,711,212,148,18
20213,11440660,서교동,CS300014,신발,5239176377,86763,2964660552,2274515825,554555023,512629832,592233771,655678935,649562991,1170284251,1104231574,0,2236430,1450388642,1724333175,1954573415,107644715,3054477502,2179173205,121272450,2420782431,1843709549,483756982,275673180,88456115,51718,35045,9757,8900,10499,10805,11757,18584,16461,0,88,17700,27710,38308,2957,35200,51453,2740,42897,22728,8882,7320,2087
20213,11440660,서교동,CS200017,골프연습장,105906796,2506,68624863,37281933,11852276,16255106,7726743,22281280,10509458,19584516,17697417,458060,971191,11348436,24268904,60777229,8082976,64924717,33550655,0,27886932,24453657,24160141,10032053,11942590,1434,1072,262,359,277,287,249,535,537,12,28,546,622,1086,212,1862,466,0,568,639,594,274,253
20213,11440710,연남동,CS200003,예술학원,105588248,231,102321338,3266910,0,8658,10492713,883117,90936850,894616,2372294,0,0,1445887,52835993,51306368,0,101438221,4150027,0,24200388,476190,21452958,59458711,0,168,63,0,2,23,2,141,45,18,0,0,20,114,97,0,166,65,0,108,3,48,71,0
20213,11440710,연남동,CS100004,양식음식점,2885713544,82557,1595696660,1290016884,281274837,260310552,330974943,333229600,389906728,688645982,601370902,1774566,2466661,549742690,670960619,1292504155,368264853,1054999093,1784540910,66693849,1689033153,671962950,192148717,183528566,36172763,48366,34191,8225,8270,9841,10713,11317,17949,16242,33,154,19894,21149,34826,6501,27737,53840,2571,48866,18017,5686,5517,918
20213,11440710,연남동,CS200029,네일숍,65677748,565,53756331,11921417,1396948,8943535,11194303,12720727,19500818,10773371,1148046,0,0,17258714,27204531,21214503,0,4162900,61514848,0,17870897,23236510,8689890,12013087,3867364,452,113,24,95,110,61,162,91,22,0,0,204,168,193,0,24,541,0,233,220,49,55,8
20213,11440710,연남동,CS300021,문구,8504852,1170,6539577,1965275,1732366,1241246,849378,1395859,1320728,1965275,0,0,807463,1769934,3233805,2693650,0,2904019,3185563,56942,1003990,1766770,2258682,567439,435761,916,254,189,206,134,214,173,254,0,0,119,301,395,355,0,490,553,16,253,269,317,118,72
20213,11440710,연남동,CS200006,일반의원,294884209,22639,263031812,31852397,52534676,51198770,57074118,49025362,53198886,31852397,0,0,84486679,72432059,97806265,40159206,0,132975405,158029154,867487,20358374,21630860,41507286,92905757,113734794,19830,2809,4519,3820,3567,3707,4217,2809,0,0,6496,6445,6496,3202,0,10963,11612,150,1849,2006,4070,6167,8332
20213,11440710,연남동,CS200024,스포츠클럽,46345833,139,33878418,12467415,5903740,6975524,87346,7257569,13654239,12467415,0,0,18301244,2961029,16682040,8401520,0,14903288,31442545,0,10860216,16442639,9241011,8346200,1455767,111,28,21,34,6,22,28,28,0,0,38,17,44,40,0,51,88,0,38,50,22,23,6
20213,11440660,서교동,CS100010,커피-음료,16295654774,1746667,10335739476,5959915298,1906644359,1831522988,2086736889,2223635930,2287199310,3203164487,2756750811,25366612,1129620535,4570529408,5548473622,4514849313,506815284,5185023393,10472928345,780018337,7951165407,3537995534,1699573021,1346136519,343062912,1166902,579765,213487,209057,234478,255534,254346,315581,264184,1451,161422,479823,564612,479877,59482,619897,1086300,80211,851262,411016,193174,132990,37559
20213,11440660,서교동,CS300022,화장품,19346804072,799461,13430036899,5916767173,2466656273,2098849402,3070789791,2693690240,3100051193,3453335691,2463431482,27518602,321231971,3268821068,5666242844,8234742758,1828246829,4611582530,14533373848,560754571,9802252522,3717463236,2394812226,1991070030,678603795,542791,256670,104445,90051,111461,116885,119949,145972,110698,187,13235,125520,209925,361735,88859,176409,622429,33052,450660,154034,72536,69817,18738
20213,11440660,서교동,CS200002,외국어학원,855567817,3776,745810060,109757757,147770183,188821107,153499526,145393307,110325937,104325302,5432455,0,178387489,247588560,152012743,267632442,9946583,380870128,434588936,7562810,194175425,118948008,173011440,183142721,138618660,3133,643,462,542,730,877,522,610,33,0,643,1139,780,1120,94,1481,2050,66,1305,599,541,870,152
20213,11440660,서교동,CS300001,슈퍼마켓,2319320066,169638,1603643700,715676366,303916567,280796329,326469668,320458030,372003106,383439553,332236813,2016244,211961540,432170081,576730611,877794931,218646659,1097747203,1220229785,34033844,611810858,425309575,371761983,410761086,464299644,119548,50090,22647,21313,23813,25264,26511,27483,22607,349,15368,31198,37702,63019,22002,82526,87049,3580,48450,34662,29023,28864,24995
20213,11440660,서교동,CS300032,가전제품,2985468,5,2985468,0,0,0,0,2985468,0,0,0,0,0,0,2985468,0,0,0,2985468,0,0,0,0,2985468,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0
20213,11440660,서교동,CS300026,완구,124401607,6030,54345914,70055693,2689248,9654997,15671262,12021480,14308927,39643783,30411910,0,0,2441343,43676580,56721248,21562436,82388484,42013123,3447364,62382035,42009771,11913086,4529295,120056,2559,3471,80,114,888,655,822,1902,1569,0,0,75,3031,2607,317,2069,3961,506,3657,1192,417,242,16
20213,11440710,연남동,CS100006,패스트푸드점,36172849,1702,19340367,16832482,2425236,4525732,4764295,4343364,3281740,9560021,7272461,2154658,342597,4756918,10769263,14247101,3902312,14031049,20845021,1133301,18513478,8961037,1980314,2979737,1308201,939,763,101,234,219,216,169,432,331,74,10,213,513,727,165,644,1013,58,912,421,94,125,47
20213,11440710,연남동,CS200030,피부관리실,27654149,75,22587576,5066573,132159,0,672712,19647973,2134732,5066573,0,0,0,2466611,4460931,20047973,678634,21618172,4966878,0,1364348,2244102,817873,21486013,672712,50,25,1,0,10,22,17,25,0,0,0,30,15,24,6,31,42,0,7,22,3,31,10
20213,11440710,연남동,CS300007,육류판매,323129546,7311,221772369,101357177,27413570,39762139,51232331,41604430,61759899,82606432,18750745,0,14008624,81218677,46181348,160809111,20911786,133814204,129829720,0,17377992,28728928,59861571,89349667,68325765,5326,1985,689,862,1169,1206,1400,1560,425,0,348,2774,922,2898,369,3234,3550,0,686,883,2012,1714,1487
20213,11440660,서교동,CS200008,한의원,2865625238,31644,2434792162,430833076,585591794,426108244,524793097,456027633,442271394,407453793,23379283,0,376554630,1081417245,721890731,685601038,161594,677940082,2184590497,298649,659283490,880124179,625086522,420674844,277062895,26679,4965,5862,4656,5217,4999,5945,4167,798,0,5352,9404,8793,8087,8,11766,19824,13,5683,7814,7322,5215,5542
20213,11440660,서교동,CS100001,한식음식점,28519494539,1201587,19951173198,8568321341,3721637419,3719316088,3845245312,4304840196,4360134183,4895705604,3672615737,101743963,468357396,7338437600,4192212156,12499740728,3919002696,14563133605,10652920801,538636648,9488699561,6142422545,3816846296,3281666257,1947783092,888920,312667,162652,166787,173255,195723,190503,178776,133891,4617,35167,455725,204878,410099,91101,615841,498201,30507,420139,257432,172621,146886,86470
20213,11440660,서교동,CS100003,일식음식점,7161261910,251652,4741075835,2420186075,845506506,797214577,924661037,1056799113,1116894602,1319952300,1100233775,6151178,7928818,1624426246,1043717257,3576390683,902647728,3719094428,2895239622,175702636,3060279961,1826101473,738313436,596506366,217430185,171119,80533,30776,29515,34096,38550,38182,43100,37433,177,178,81766,46747,106511,16273,123787,116851,9690,119966,57545,25269,21613,6551
20213,11440660,서교동,CS100007,치킨전문점,586357510,30020,415460201,170897309,65509215,77563586,77238967,91384306,103764127,106221035,64676274,11543164,14170032,24460660,44245130,311271704,180666820,332631100,221205601,19451987,193641379,115135930,92592778,92884756,40129874,21145,8875,3526,4044,3925,4538,5112,5217,3658,721,1578,2265,2948,14789,7719,16896,12354,1065,10267,6144,4939,4670,2159
20213,11440660,서교동,CS100006,패스트푸드점,2136509104,172580,1337441276,799067828,236781035,233362220,272643745,291157921,303496355,433020751,366047077,40461614,97637249,494594359,471862925,844795195,187157762,1018489026,1036732451,73069221,1008263171,506438571,224922882,189241880,53285748,115046,57534,21276,20757,22804,25255,24954,30896,26638,3920,9457,42405,37902,63202,15694,82289,86301,6926,81187,41354,18540,16495,4084
20213,11440660,서교동,CS300010,반찬가게,1104151992,34424,851532140,252619852,222168205,130466204,177787244,142371293,178739194,153928530,98691322,0,267437659,359848289,334983570,140158608,1723866,516018481,453397314,28218356,241219710,59550036,347406897,99878889,193141908,22617,11807,3918,5019,4091,6063,3526,5917,5890,0,3632,8557,13743,8205,287,15112,17249,2797,11812,3091,6528,4225,3906
20213,11440660,서교동,CS200028,미용실,11390108153,144890,6896589402,4493518751,924152931,1004889679,1314805283,1628304346,2024437163,2787357391,1706161360,794639,65840178,1995336360,4065210430,4981112883,281813663,3439321628,7904248365,189023367,4693670560,3191975909,1628095521,1219504396,421300238,92155,52735,13361,13289,18244,21980,25281,32999,19736,10,1863,33198,48840,58833,2146,66240,78374,2013,58663,42619,20032,15415,5869
20213,11440660,서교동,CS300016,안경,1355932160,23645,933244442,422687718,206367893,142869812,148530092,212198065,223278580,237791896,184895822,0,15244082,242538595,478096076,568916028,51137379,501697826,846854822,31402379,625600945,307590352,147495831,186355078,50108060,16560,7085,3218,2654,2950,3882,3856,3792,3293,0,381,4330,6793,10502,1639,4628,18986,1312,13936,3609,1907,2384,466
20213,11440660,서교동,CS300024,운동/경기용품,902334348,7060,546710561,355623787,124616601,90427134,122948485,119053434,89664907,171953571,183670216,0,4999995,120300460,356954444,419447074,632375,611251800,282732167,116766036,433330987,149761726,119269278,46918957,27936984,4350,2710,998,553,936,944,919,1339,1371,0,117,933,2691,3307,12,4792,2241,998,3477,1173,893,329,163
20213,11440660,서교동,CS200031,세탁소,22226584,1583,18764435,3462149,4534566,3546581,3102697,4126575,3454016,3462149,0,0,3998479,5073022,5247621,7907462,0,9312737,12627783,120330,5637167,3884265,7157394,3639546,1501818,1370,213,361,278,186,317,228,213,0,0,283,363,344,593,0,719,854,5,363,341,503,236,124
20213,11440710,연남동,CS300002,편의점,1900418325,293754,1316392551,584025774,243507739,246454765,258083709,279230136,289116202,315048495,268977279,210652518,208981780,227053575,254709647,524939986,474080819,1124577481,747659085,24580861,732068548,545339141,298691922,194518348,77037747,206919,86835,39070,38414,40581,44813,44041,46142,40693,28152,41192,41518,44601,77239,61052,168282,121783,6739,120017,81771,43006,26991,11537
20213,11440710,연남동,CS300001,슈퍼마켓,1742610137,121716,1271032340,471577797,267006477,234253656,228208266,266849013,274714928,296404886,175172911,0,118694861,302967926,393393709,717017888,210535753,742131641,964719038,8405933,258419522,360991840,399314713,394808044,284910628,90201,31515,18358,16899,17118,19424,18402,18838,12677,0,8071,22139,24903,49067,17536,53722,66565,2898,23181,28581,24984,24304,16338
20213,11440710,연남동,CS300022,화장품,49550610,2106,28744337,20806273,10146569,278820,10393323,4850791,3074834,8174622,12631651,0,2870956,16736384,17984330,11014058,944882,35227202,14323408,0,3538639,5755380,9088918,13287134,17880539,1179,927,470,21,410,195,83,359,568,0,169,728,729,417,63,1560,546,0,232,330,356,663,525
20213,11440660,서교동,CS300033,철물점,387155650,15734,286033112,101122538,64629618,69405019,52405581,48907797,50685097,42923250,58199288,87408,171178748,99758969,73169399,42961126,0,186913679,67741350,466177,14541809,52989760,68306589,71584396,46766296,11788,3946,2835,2199,2225,2066,2463,2198,1748,26,5933,4106,3602,2067,0,7920,2728,26,714,2436,3046,2623,1801
20213,11440710,연남동,CS100003,일식음식점,1966216333,58405,1197829268,768387065,193356580,170248096,221116022,302873568,310235002,435457682,332929383,1481478,607271,436909957,310906642,914805020,301505965,912256882,947528969,35916476,995977389,495385716,169893914,117749732,44862623,36216,22189,5931,5324,6669,8966,9326,11900,10289,18,34,18077,11050,24328,4898,26263,29871,1476,31032,13464,4652,4124,1386
20214,11440710,연남동,CS300043,전자상거래업,2925806719,43040,1001126011,1924680708,190752516,17961100,95897102,166439881,530075412,1241197061,683483647,0,0,246429770,1029568030,1596889031,52919888,453467607,2457542364,3523559,1639429632,598904198,201059391,343742583,124350608,15297,27743,2112,691,2106,3648,6740,16387,11356,0,0,2716,17851,21728,745,7177,35635,405,24407,9853,2259,4919,968
20214,11440710,연남동,CS100002,중식음식점,1532687752,40021,905844343,626843409,203777371,146248500,137941571,177349994,240526907,367516017,259327392,14140688,2836035,198769103,181696577,825063726,310181623,842716224,575697250,43495974,635098528,330115784,186536576,160558969,62607640,24908,15113,5276,4201,4142,4998,6291,8457,6656,181,118,8294,5805,19630,5993,21318,16047,1367,14945,8092,5809,4768,2388
