기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20231,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),936218,462048,474170,163354,118615,129921,162352,143948,218026,263593,193431,109470,104356,143620,121747,131590,133004,133047,134241,135255,129953,139126
20231,A,골목상권,3111061,암사역 1번,2848814,1340072,1508742,429484,333967,431223,482750,452962,718429,861680,584617,286903,284421,440304,390889,399822,395100,397670,396133,395519,422622,441948
20231,A,골목상권,3111060,암사역 2번(서울강동초등학교),3331945,1560939,1771008,561936,388463,526913,527447,515389,811798,914741,683612,359105,361035,555439,458015,467426,468583,469329,468524,464026,490141,503914
20231,A,골목상권,3111059,강동역 4번(강풀만화거리),3222278,1535398,1686880,414386,440632,572172,518036,498980,778072,917089,669134,353399,349235,504862,428559,455553,452758,455831,451933,450874,472486,482845
20231,A,골목상권,3111054,암사역 4번(삼성광나루아파트),214546,104907,109640,43131,22185,33428,36855,32724,46223,54914,41586,22750,24122,39200,31975,29381,29335,29336,29338,29404,33127,34625
20231,A,골목상권,3111052,암사역 3번(천호동자전거거리),1528019,708594,819426,220321,186375,286482,265590,229021,340231,422408,318445,173158,173844,242759,197405,216664,218608,218288,218582,218148,219280,218448
20231,A,골목상권,3111051,천호역 6번,2865149,1336980,1528169,421341,380662,459964,445353,426010,731819,779878,586617,320111,319536,474452,384556,401676,400739,402975,401103,403177,421844,433636
20231,A,골목상권,3111050,강동구청(강동구청역 2번),415615,185288,230326,75956,46581,59429,68661,63949,101038,99804,90477,56381,54008,68070,46875,61642,61043,61373,61200,61396,55424,53537
20231,A,골목상권,3111048,천호역 1번(천호문구완구거리),1325692,639124,686569,100892,207822,251034,218145,214707,333092,325350,265662,160399,173066,230594,170623,187858,188878,192295,189848,190351,192956,183509
20231,A,골목상권,3111046,마천역(마천초등학교),2060861,1002854,1058007,291159,206968,271239,304134,357008,630353,612667,434492,219536,211743,309420,273003,293033,288327,288331,287098,287321,300855,315895
20231,A,골목상권,3111042,거여역 1번(거여공원),2083844,1001644,1082200,324291,244343,301737,331885,357431,524156,563234,425526,227752,229508,348825,289001,296068,294342,292693,290888,292359,303433,314061
20231,A,골목상권,3111041,거여역 8번,129477,61350,68127,19747,16073,19689,20825,20967,32176,38293,28592,12981,12427,18966,18218,18711,18666,18820,18955,18653,17775,17899
20231,A,골목상권,3111032,방이역 1번,388294,177366,210928,87798,40652,48393,60048,61245,90159,84779,82845,56611,54568,67757,41735,56446,56556,55945,56763,56672,53859,52053
20231,A,골목상권,3111030,방이역 2번,1510669,683498,827170,325368,168152,197364,230684,236113,352987,371179,324599,192591,182392,256488,183422,208456,206677,205401,208950,209659,233301,238225
20231,A,골목상권,3111029,오금역 4번,213137,100236,112902,46398,21547,29736,38705,31112,45639,58577,46120,24701,24041,32505,27195,31077,31029,31431,30988,30338,28830,29443
20231,A,골목상권,3111028,문현중학교(장지역 1번),837600,403743,433857,153406,113636,172096,138662,111851,147951,182329,175450,113397,115601,149928,100896,120773,121067,122372,121957,120756,116071,114605
20231,A,골목상권,3111026,문정역 2번,923260,460448,462814,141333,129315,206529,161572,131320,153193,244532,194878,113799,108793,147518,113741,132934,132008,131672,132976,132143,129822,131706
20231,A,골목상권,3111025,경찰병원역 3번,931903,438952,492950,142663,125295,182235,156798,131020,193891,254354,203200,106905,106121,144418,116902,133748,133272,134104,133988,133880,130105,132805
20231,A,골목상권,3111024,경찰병원역 4번(건너말공원),354827,170713,184114,45328,52533,66155,57164,56316,77331,90301,73437,44744,44179,57645,44521,51967,51892,52657,52426,52205,47090,46588
20231,A,골목상권,3111023,문정역 1번,899236,450102,449135,98913,159525,195068,159767,129275,156688,216022,198521,122907,116980,142835,101970,135448,135869,136065,137964,132452,112051,109386
20231,A,골목상권,3111021,방이역 4번,2555139,1204439,1350698,685321,279001,333767,406272,349940,500838,506341,447940,323220,365123,575830,336684,362186,367983,365672,373301,375143,364079,346774
20231,A,골목상권,3111019,한성백제역 3번,1514379,695614,818766,267499,195010,271731,249554,218500,312088,454604,312228,153884,155050,237190,201427,215203,214588,215980,213133,211999,222551,220927
20231,A,골목상권,3111017,송파나루역 3번,175264,83016,92248,28306,24065,32910,29274,25696,35015,47406,36705,20545,20271,28467,21873,25104,25025,25036,24838,24592,25015,25656
20231,A,골목상권,3111016,송파역 2번,679918,291002,388916,143174,76440,110786,101281,97960,150278,168012,151437,91540,83550,103839,81539,100423,99698,98070,99824,98122,91050,92731
20231,A,골목상권,3111015,석촌역 3번,1800909,820470,980439,320727,275646,367292,270909,232429,333905,475932,371467,212486,210772,294633,235617,255376,260188,261516,260081,258624,254673,250449
20231,A,골목상권,3111014,송파나루역 2번,776950,385636,391313,88547,156651,175201,130419,94792,131340,209569,144461,79823,78915,144619,119564,107125,109865,109881,110041,114316,116700,109024
20231,A,골목상권,3111013,송파나루역 1번(송리단길),2472965,1129220,1343745,277898,488467,553799,399665,317287,435850,630763,453563,302126,311682,457376,317455,339123,342174,348370,347675,354378,378760,362484
20231,A,골목상권,3111012,석촌역 6번,952274,437804,514469,141830,126615,201665,165860,128635,187667,256513,193713,110749,108613,155168,127516,134183,134713,136978,135997,136267,135834,138301
20231,A,골목상권,3111011,잠실나루역,41434,18473,22961,8497,4376,5089,7760,6136,9575,9050,8948,5144,5347,7633,5312,6003,5983,6179,6126,6229,5690,5224
20231,A,골목상권,3111010,석촌역 7번,1654824,755743,899081,181587,271115,389157,294205,206799,311959,470686,333383,187295,181530,261108,220823,231532,233476,234375,234609,233799,242531,244503
20231,A,골목상권,3111008,석촌고분역 3번,699552,327506,372048,108518,100304,146115,120983,88245,135386,224406,151477,70899,66619,94433,91718,98756,97674,99566,98398,97335,101861,105962
20231,A,골목상권,3111007,석촌고분역 4번,1139869,531158,608710,175090,176253,242389,187638,147990,210508,372706,243431,110503,102843,152554,157831,162353,161867,162255,160960,160502,163506,168426
20231,A,골목상권,3111006,석촌고분역 1번,2006368,920449,1085918,302589,297336,433777,334183,259648,378834,586830,410556,210974,207877,315548,274582,282263,281775,284435,284443,283667,291887,297897
20231,A,골목상권,3111005,삼전역 3번,1496214,687495,808719,234815,211008,321823,250535,195595,282440,491380,324051,142258,132587,201064,204875,210921,209714,211001,209309,208267,219985,227018
20231,A,골목상권,3111004,삼전역 1번,2210290,1034207,1176083,352776,324147,445952,382879,302559,401977,631439,454186,236049,233203,352086,303329,310937,313037,315556,313669,315861,321608,319623
20231,A,골목상권,3111003,삼전역 4번,2131112,982300,1148813,284876,305582,440658,360628,293440,445925,643284,453060,218052,208700,316322,291692,301119,297186,301128,297320,298331,311482,324544
20231,A,골목상권,3110995,봉은사역 4번,597904,295049,302855,109849,64335,101507,117256,89443,115512,152591,137679,73067,69891,89077,75598,86068,86186,87014,87675,86063,82568,82330
20231,A,골목상권,3110991,삼성중앙역 5번,213531,106884,106647,15561,41948,57341,48858,28019,21802,21411,39376,45261,46535,44956,15990,29744,30986,32171,34309,33330,27671,25319
20231,A,골목상권,3110990,청담역 12번,50215,24911,25303,5176,6559,10627,10191,7309,10353,7329,11023,8107,8092,10015,5651,7268,7560,7591,7742,7543,6596,5916
20231,A,골목상권,3110988,청담역 3번,135740,66304,69435,17941,15721,25109,28347,19825,28799,25859,31531,19931,21014,22857,14550,19254,19401,19720,20290,19813,19051,18210
20231,A,골목상권,3110986,삼성중앙역 7번,251207,124030,127175,20744,40375,61677,52503,35286,40619,58010,53441,36400,35394,40195,27767,37939,38251,38380,38964,37666,30540,29464
20231,A,골목상권,3110975,매봉역 1번,306208,135910,170298,40135,45621,53437,46854,50520,69639,60130,65693,46319,45347,56445,32274,44607,45531,45253,45731,45203,40531,39353
20231,A,골목상권,3110973,강남구청역 4번,1148781,529049,619732,190320,175440,218202,243436,158582,162801,227871,253934,179530,171828,195686,119931,170385,176035,176777,178029,175011,141576,130970
20231,A,골목상권,3110971,선정릉역 4번,792789,387584,405204,43865,150182,238686,161118,99111,99827,198459,175486,111893,106741,115064,85144,118620,120601,120006,122114,117755,97918,95776
20231,A,골목상권,3110968,강남구청역 2번,295373,150568,144805,29692,53933,74866,59633,38725,38527,47922,58960,51952,52777,55128,28636,44766,47028,47065,48145,46490,32748,29132
20231,A,골목상권,3110967,역삼역 8번,583990,321224,262765,32402,122105,173474,128345,68361,59303,113585,124557,101105,93666,94851,56225,87933,91477,91900,95155,89577,63048,64900
20231,A,골목상권,3110965,언주역 6번,936630,475609,461021,56098,200052,273581,198182,103139,105578,194229,207403,147036,141092,150972,95896,139895,142750,144578,146350,140347,110541,112170
20231,A,골목상권,3110961,언주역 3번,884803,449465,435337,80886,160871,227151,187089,107808,120999,195149,192973,135947,133479,137141,90114,134052,137537,137957,140064,135721,104461,95010
20231,A,골목상권,3110958,역삼역 4번,688778,367831,320947,30176,170293,196282,140247,80796,70983,97576,147055,131035,131376,126835,54902,107241,111863,111938,115275,110335,73396,58733
20231,A,골목상권,3110956,언주역 8번,687906,360287,327619,33397,174560,191948,134769,76340,76890,140923,148606,109987,113311,115301,59775,99742,104761,106367,106191,107312,86242,77290
20231,A,골목상권,3110950,논현역 7번,192011,91721,100291,14184,38134,45736,39186,23893,30881,34916,39341,31749,33523,33562,18922,29632,30466,29853,31135,30667,21620,18640
20231,A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),20817,10538,10280,4612,1753,3091,3621,2877,4862,2419,4592,4225,4079,3902,1597,2904,2881,2898,2954,2914,3305,2961
20231,A,골목상권,3110939,양재역 8번(양재동우체국),2042097,967823,1074274,226723,306839,464226,364206,274383,405721,440548,430165,299349,289866,353302,228865,303123,305695,305141,315147,313064,256532,243396
20231,A,골목상권,3110929,남부터미널역 1번,1645112,764755,880357,330239,205373,257130,322280,221414,308677,456590,343690,188308,185648,251739,219138,232705,235085,239482,239195,235745,230863,232036
20231,A,골목상권,3110927,잠원역,133782,63634,70147,31265,10459,13345,25868,23823,29022,26131,29761,19402,18644,23521,16322,19126,19002,19686,19792,19273,18712,18190
20231,A,골목상권,3110923,방배역 1번,39202,18911,20291,5232,5090,5993,6310,6535,10042,4570,8437,7368,7153,8163,3512,5816,5885,5951,6169,5877,4990,4514
20231,A,골목상권,3110922,내방역 1번,968786,427066,541720,162080,124254,173541,163298,127119,218495,281931,205445,110454,107813,140936,122207,140413,139554,140193,139581,137949,135060,136035
20231,A,골목상권,3110920,방배역 2번(백석예술대학교),50801,24398,26402,7227,8819,8246,7485,7809,11215,7428,11847,8123,8163,10155,5084,7582,7745,7801,8098,7782,6230,5563
20231,A,골목상권,3110919,내방역 8번,607351,277095,330257,102417,71654,84805,115299,102179,130997,179049,129651,67893,66078,89239,75441,87092,87064,87585,86859,87037,85219,86496
20231,A,골목상권,3110918,방배역 3번,1064459,498903,565556,182434,163663,189671,189065,136689,202936,292661,220553,125160,122696,168202,135186,154094,155931,155699,158261,155380,144505,140588
20231,A,골목상권,3110916,내방역 4번,736291,330037,406254,143430,94710,135409,129687,97023,136033,175927,153939,95965,96213,124990,89260,107978,108492,109188,109600,106944,97245,96847
20231,A,골목상권,3110914,내방역 6번,265012,118991,146021,39574,36466,48365,49691,38101,52816,75572,56280,30754,30185,38882,33341,38596,39185,39498,39565,39524,35031,33613
20231,A,골목상권,3110910,내방역 5번,396488,182948,213539,76682,48707,68061,75618,51024,76396,113146,84719,44268,42841,59038,52478,56367,57060,58008,57456,56869,55363,55365
20231,A,골목상권,3110909,남태령역(서울전자고등학교),51855,27163,24692,4464,9465,8076,8603,7401,13846,9217,13692,6844,7324,9023,5756,7365,7622,7593,7724,7842,7200,6512
20231,A,골목상권,3110908,구반포역,22278,11352,10924,3687,2253,3093,4382,3947,4916,574,4762,4681,5235,5408,1617,3257,3430,3405,3538,3600,2857,2191
20231,A,골목상권,3110904,이수역 5번,325707,141664,184042,45133,43856,61433,61983,49159,64142,41565,67135,57187,60054,70138,29626,48467,48708,48983,49650,49297,40823,39781
20231,A,골목상권,3110902,사당역 4번,2584699,1220007,1364693,307013,476152,477092,353386,359646,611409,714447,552511,289930,283679,415101,329031,362313,363874,364393,363588,363114,380852,386565
20231,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),1806475,856292,950185,215917,493828,370050,233510,188135,305035,539383,375444,177656,175307,281013,257673,251698,251208,254861,252448,250804,269371,276085
20231,A,골목상권,3110899,낙성대역 5번(관악중학교),864787,414128,450659,83454,244168,192881,118387,79466,146431,280899,185063,82348,74886,119802,121789,119350,121143,120859,120224,117958,128098,137157
20231,A,골목상권,3110897,서울대입구역 8번,1568928,754115,814813,141066,456489,336679,189769,180188,264737,481865,334164,167179,159874,224436,201411,219739,218702,218318,216665,217378,234827,243298
20231,A,골목상권,3110890,봉천역 1번(관악초등학교),842790,397695,445095,70475,258040,169014,95657,89287,160316,247200,169257,86787,85785,135779,117980,115505,116338,118906,116833,116794,125303,133112
20231,A,골목상권,3110889,봉천역 6번,502096,237045,265054,65939,68267,79801,82880,71124,134086,147532,111581,51389,48642,75982,66971,70640,70193,70156,69275,69386,75210,77236
20231,A,골목상권,3110884,봉천역 4번(봉천110안전센터),741009,354977,386032,75925,150478,130624,104156,111079,168749,171722,141730,84808,90122,145495,107130,103903,103969,103916,103940,104449,109514,111318
20231,A,골목상권,3110880,신림역 1번,478090,238405,239683,31838,140757,103000,63786,53324,85384,156010,103601,47305,42985,62817,65373,67405,68387,70206,68715,68210,68523,66644
20231,A,골목상권,3110877,신림역 8번,1304010,658209,645801,90157,395614,293524,171889,141756,211070,344503,260529,148086,147909,224064,178919,179516,182041,182388,179655,182325,196636,201449
20231,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4331021,2233422,2097599,244068,1667283,1070111,516908,346214,486438,1292386,886430,428078,421687,690035,612407,590178,601042,602527,598038,596753,663990,678494
20231,A,골목상권,3110858,신대방역 1번,627194,296321,330873,35108,159222,116742,85079,89833,141209,153792,136761,66446,69210,112363,88621,87728,87799,88140,89120,89007,92062,93338
20231,A,골목상권,3110855,신대방역 2번,978447,478297,500150,66224,253624,190351,141018,132563,194667,234290,187510,107636,115375,190754,142882,134943,134990,136327,135758,136550,149561,150320
20231,A,골목상권,3110852,이수역 9번,595325,282081,313245,55746,112662,125306,96448,81640,123525,159730,121714,73402,71963,99186,69330,84800,85319,88051,88055,87813,84116,77171
20231,A,골목상권,3110850,사당역 10번,2652894,1278399,1374494,235623,582894,563997,375420,332098,562864,754814,553806,284954,278263,432446,348609,370830,372753,373649,376215,378210,392131,389104
20231,A,골목상권,3110849,이수역 10번,2076674,958602,1118072,345207,270936,350761,302706,296796,510267,605853,421746,211858,212341,332880,291994,291202,291340,292364,290740,293038,303448,314542
20231,A,골목상권,3110846,남성역 1번,2771202,1250538,1520663,369787,439282,489942,440208,373544,658440,754522,560996,304225,309718,468923,372816,391167,388905,391854,389194,387744,407870,414469
20231,A,골목상권,3110839,숭실대입구역 4번,807125,400547,406577,159443,201940,119482,113663,82766,129833,227496,161505,96921,93609,125816,101777,115112,115539,114292,114348,113451,116542,117841
20231,A,골목상권,3110837,숭실대입구역 1번,1683930,795858,888072,261097,403388,233355,225383,202675,358032,382088,333492,207215,217794,324784,218558,231856,235716,236653,235671,236774,251869,255390
20231,A,골목상권,3110836,상도역 5번,1463064,687315,775749,192680,408041,207843,171419,173151,309931,421876,305188,157291,157775,229512,191421,201749,204408,203882,202478,203674,220769,226104
20231,A,골목상권,3110835,상도역 1번,195094,89871,105223,27992,48465,31549,27502,22038,37548,41704,42604,24841,24901,35856,25188,26976,27308,27625,27974,28083,28761,28363
20231,A,골목상권,3110833,상도역 2번,594216,276602,317615,123656,99276,89682,100341,68966,112295,155016,122566,60722,64053,102909,88949,83601,84121,85294,85425,84580,85482,85712
20231,A,골목상권,3110829,장승배기역 5번,817262,398324,418938,78137,146022,134513,110407,130950,217235,257121,171859,84688,82773,115383,105439,117547,114475,116908,113560,112244,119996,122531
20231,A,골목상권,3110828,노량진역 6번,1791420,927405,864014,157563,427398,333717,249369,250157,373217,493887,384943,205728,200881,286117,219864,256284,257027,257319,258478,256839,257116,248358
20231,A,골목상권,3110826,장승배기역 4번,601421,279063,322357,73056,103096,101338,85914,90779,147239,123318,118783,78395,82524,119728,78670,85423,85071,84865,85440,85978,87699,86943
20231,A,골목상권,3110825,신대방삼거리역 1번,2328513,1062414,1266099,291562,412555,428698,358204,302922,534573,725447,489250,224250,216391,345545,327631,326337,323466,323712,320623,316882,349802,367694
20231,A,골목상권,3110824,대방역 3번,207238,93289,113949,33935,35978,30836,36253,28535,41702,40060,45283,28282,29748,41091,22775,30164,30313,30515,30749,30659,28338,26500
20231,A,골목상권,3110823,신대방삼거리역 3번,851323,389306,462017,88174,158390,156915,142150,115605,190090,206191,174643,109670,110898,147131,102791,120662,120568,120668,120397,119386,122873,126769
20231,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),728354,337317,391037,109566,138643,125038,111425,104855,138826,263700,160624,64645,56401,84440,98545,104227,103140,102757,103305,102375,104368,108182
20231,A,골목상권,3110821,보라매역 2번,1424230,663519,760711,185940,230026,268465,229944,204475,305381,412653,291529,155395,150361,218776,195517,201662,199945,202478,199326,199629,205048,216141
20231,A,골목상권,3110819,신대방역 4번,921557,429773,491783,74632,171844,162894,143229,147089,221869,238704,197290,104980,103726,155160,121697,129491,128454,129278,128280,129001,135563,141490
20231,A,골목상권,3110818,신대방역 3번,401390,192574,208816,33699,86844,75937,60686,57493,86731,97059,85961,46796,48809,73387,49381,54338,54181,54447,53994,53812,63545,67074
20231,A,골목상권,3110817,대방역 4번,374756,186040,188717,35119,78446,77526,56249,49772,77646,90074,80231,44795,44379,66404,48873,53597,54085,55186,54171,54559,52486,50674
20231,A,골목상권,3110816,대방역 6번,917232,451256,465975,120808,157322,167553,150808,131190,189548,185292,210631,118025,117992,174321,110971,130703,131888,134237,134096,134623,128730,122955
20231,A,골목상권,3110813,보라매역 6번,1368542,629393,739149,262957,202538,227648,222683,192407,260310,377894,286829,158224,149832,216206,179555,193230,195233,194473,193188,194226,198239,199952
20231,A,골목상권,3110811,보라매역 4번,476943,222656,254286,62301,85079,90103,75457,69953,94049,139918,97124,53012,49724,72363,64802,68345,68279,67623,67579,68915,68308,67895
20231,A,골목상권,3110808,신길역 1번,534054,274352,259702,51826,128271,119980,75956,68380,89640,158679,122425,56561,52026,75206,69156,75341,76351,75771,76010,76212,76197,78174
20231,A,골목상권,3110807,신길역 3번,472268,250701,221567,26615,123000,118271,74922,62050,67411,98665,105281,58230,60489,88253,61351,65789,66067,66772,67266,68591,69869,67917
