기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20192,D,발달상권,3120186,가로수길,CS200003,예술학원,623504324,1554,487678010,135826314,34852714,97829533,165041691,66207161,123746911,50306975,85519339,0,6190328,53605793,164224400,368954774,30529029,202200932,421303392,5278109,67625769,49572580,366321733,128933201,5772932,1299,255,117,272,430,183,297,99,156,0,8,99,479,886,82,528,1026,16,280,165,754,323,16
20192,D,발달상권,3120186,가로수길,CS200029,네일숍,332391132,3589,240568447,91822685,36783057,57518249,38881797,49181837,58203507,62493737,29328948,0,177972,75629518,100782793,137015254,18785595,26388231,297214581,1255113,82254108,142051715,52156903,18147554,27737418,2535,1054,509,485,455,492,594,725,329,0,15,865,1088,1495,126,301,3242,6,981,1644,567,255,94
20192,D,발달상권,3120186,가로수길,CS300011,일반의류,45874069560,736770,29241200446,16632869114,5323630233,5223230683,6162734905,5883769422,6647835203,9710220698,6922648416,0,207268793,7778672695,15020809440,20087491838,2779826794,13461226220,30843418390,703067572,14878070186,11403247390,9780344254,5704202779,1835712429,458337,278433,81897,85985,92363,92313,105779,161858,116575,0,1820,111868,227493,340056,55533,200028,528170,18010,314297,165592,128348,78254,23701
20192,D,발달상권,3120186,가로수길,CS100002,중식음식점,686259747,8768,522540987,163718760,89301296,87691525,106315053,123347110,115886003,107315999,56402761,37436109,0,119754560,53466051,288561521,187041506,297217831,168668998,54043,52877361,132072542,102472191,74265476,104145217,6738,2030,1222,1166,1409,1332,1609,1623,407,523,0,2339,702,3542,1662,4012,2928,5,988,2176,1664,973,1130
20192,D,발달상권,3120186,가로수길,CS100006,패스트푸드점,259016192,14230,163132034,95884158,26840774,31404205,35139556,34747751,34999748,51815606,44068552,0,4671881,73714535,59591191,108720564,12318021,94995988,135634600,2577495,109688146,65631411,29729518,17590029,5413989,9263,4967,1611,1900,1920,1838,1994,2635,2332,0,432,3912,3796,5490,600,4680,8369,186,6293,3730,1556,950,333
20192,D,발달상권,3120186,가로수길,CS100008,분식전문점,1376163650,71801,953906154,422257496,173733767,177527392,200695173,194187786,207762036,227108587,195148909,35769567,1545089,441556898,246154857,515626391,135510848,434995141,769190611,11892837,442696202,401353253,212493394,109985394,25764666,52574,19227,9890,10022,11266,10540,10856,10587,8640,809,226,27296,13596,26084,3790,24156,40781,915,26134,21225,10381,5099,1184
20192,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1758284297,5273,1440933378,317350919,256434882,301030253,312588640,339639514,231240089,204960777,112390142,0,16578925,294560005,367280598,861176845,218687924,597606994,1154402351,3091612,68141240,91686985,1269319840,241287961,78481707,4208,1065,773,718,914,1085,718,743,322,0,84,774,1260,2612,543,1606,3658,41,332,250,3718,670,253
20192,D,발달상권,3120186,가로수길,CS200028,미용실,2078310117,36870,1281648882,796661235,220245826,181081054,284495377,271391219,324435406,493326479,303334756,4457695,12221050,360063816,748060291,882610696,70896569,678519018,1395768056,16153259,700069809,661149709,359585414,240400141,96928742,24600,12270,4474,3698,4958,5360,6110,7074,5196,19,389,7537,12732,15129,1064,19735,17103,864,14873,10245,5131,4248,1477
20193,D,발달상권,3120186,가로수길,CS100005,제과점,534070344,37864,346324975,187745369,67480106,62650592,67803036,70443063,77948178,104549320,83196049,0,12044161,116171683,158165848,220452664,27235988,142133017,355331146,8476535,213838165,125102432,80593303,52102628,17351098,23950,13914,4984,4321,4651,4750,5244,7596,6318,0,628,7129,11398,16772,1937,10060,26350,984,17610,8521,5090,3197,1009
20193,D,발달상권,3120186,가로수길,CS200006,일반의원,2802379183,13278,2391637404,410741779,572898937,435268108,449618316,362008828,571843215,410741779,0,0,383630376,848378979,958491792,611703080,174956,520661555,2279482493,9529656,664446610,647084727,668886638,556060758,254135660,11672,1606,3002,2301,2185,1805,2379,1606,0,0,2204,3833,4480,2754,7,3969,9290,181,3122,2746,2854,2273,2083
20193,D,발달상권,3120186,가로수길,CS300022,화장품,28192265070,1292962,19627153215,8565111855,3714160682,3836806067,3764036083,4155240705,4156909678,4869304751,3695807104,20782147,468364105,4168987906,6870158969,12748166488,3915805455,6380504271,21702922554,710284068,13825643758,6925049844,3222028815,2460128896,940291440,902640,390322,176530,174019,168431,184799,198861,220321,170001,192,26438,193510,309564,575827,187431,244170,1046395,40692,726560,282971,119464,96346,24532
20193,D,발달상권,3120186,가로수길,CS100007,치킨전문점,101235415,2501,73900322,27335093,13270213,16041578,14090042,17297684,13200805,16045506,11289587,35418303,0,2506429,2848128,23660549,36802006,56422641,31103038,543717,25324122,26459249,17532601,13790642,3875351,1882,619,333,401,382,404,362,304,315,683,0,113,141,685,879,1463,772,24,665,604,458,362,124
20193,D,발달상권,3120186,가로수길,CS200007,치과의원,923392082,8011,845124650,78267432,286885589,202096201,103416446,135210792,117515622,78267432,0,0,84860885,218912847,355456528,264161822,0,568378447,354511269,469798,62435767,123332026,131505386,200850848,404295891,7238,773,1634,1906,1355,775,1568,773,0,0,1319,1986,3256,1450,0,4358,3625,20,772,1340,1405,1818,2628
20193,D,발달상권,3120186,가로수길,CS200024,스포츠클럽,25520671,45,25520671,0,5572200,3231875,9695625,0,7020971,0,0,0,0,9695625,6463750,9361296,0,5572199,3789095,0,1783104,0,3789095,0,3789095,45,0,10,5,18,0,12,0,0,0,0,15,12,18,0,12,6,0,6,0,6,0,6
20193,D,발달상권,3120186,가로수길,CS200028,미용실,1918909863,35268,1238333780,680576083,217127321,172298055,243940461,277212677,327755266,404418848,276157235,3548315,11040469,367849021,649167631,819720112,67584315,643035395,1273837065,23277533,637140011,623909639,317934399,224728702,89882175,24152,11116,4524,3722,5194,5510,5202,5936,5180,7,365,6283,11844,15886,883,19885,15363,687,14400,9547,5249,4070,1294
20193,D,발달상권,3120186,가로수길,CS200001,일반교습학원,1907511493,4915,1612900001,294611492,272094211,382181771,292898827,343427302,322297890,232348980,62262512,0,66597930,300474234,545313796,860339222,134786311,705070638,1202440855,8404681,57640729,96911553,1250634512,407644804,86275214,4050,865,633,891,627,967,932,612,253,0,156,650,1461,2334,314,1707,3208,20,164,289,3127,1008,307
20193,D,발달상권,3120186,가로수길,CS200003,예술학원,1058474446,1843,737019228,321455218,114972054,90831465,278055627,156625414,96534668,108167789,213287429,0,50804500,209839850,151949486,482945484,162935126,281599415,776875031,10522338,121178313,100333520,328728159,482389393,15322723,1448,395,398,249,407,164,230,230,165,0,50,313,346,909,225,623,1220,32,344,244,630,576,17
20193,D,발달상권,3120186,가로수길,CS300002,편의점,1771617943,359802,1326520202,445097741,272792429,261972992,255695875,248697764,287361142,249527102,195570639,200810047,269999686,303938515,296396317,409222682,291250696,977429368,673540553,44135295,685000617,474912614,257237491,139432356,50251550,269556,90246,56427,53364,52535,51159,56071,50803,39443,31309,62045,66342,62439,85011,52656,190823,158197,15049,157281,91095,49688,27839,8070
20193,D,발달상권,3120186,가로수길,CS300016,안경,1441270889,13943,1049319476,391951413,291247871,171955348,211194783,165252186,209669288,195352319,196599094,0,16799517,292096019,596587472,504429930,31357951,652937279,786977053,9806457,359716802,309444534,444491715,204255422,112779303,10159,3784,2120,2014,1986,1850,2189,2053,1731,0,320,2613,3721,6449,840,3249,10681,470,6721,2684,2011,1467,585
20193,D,발달상권,3120186,가로수길,CS200037,노래방,180842089,12108,122259540,58582549,22221412,24671873,21878465,27787777,25700013,33579900,25002649,70985530,2893760,1766189,5864298,27072280,72260032,97215378,71273565,6110683,63405853,52153890,22632447,22296058,1890011,7938,4170,1572,1495,1472,1674,1725,2210,1960,2537,31,400,1136,3611,4393,5306,6567,982,7069,2048,889,781,103
20193,D,발달상권,3120186,가로수길,CS100004,양식음식점,4450185472,100215,2859260035,1590925437,488597084,556437220,565422682,552525548,696277501,883515257,707410180,272733667,34359851,690485057,663187836,1871248073,918170988,1722982416,2149492301,90946313,1648637580,1034253290,598776296,364878863,134982379,65503,34712,12114,13252,12760,12307,15070,18658,16054,4754,1328,22631,18479,39547,13476,36523,55772,3211,42477,22805,13133,8019,2646
20193,D,발달상권,3120186,가로수길,CS300014,신발,3972526351,23210,2367909115,1604617236,445343621,476753409,483690496,428295002,533826587,979772991,624844245,0,1723713,535651648,1492779446,1787239645,155131899,1853505406,1992297700,72944155,1494426793,715765890,1049405177,403064296,110196794,14839,8371,2943,2777,3287,2860,2972,4346,4025,0,14,3386,8061,10687,1062,10612,12259,408,9482,4620,5069,2581,709
20193,D,발달상권,3120186,가로수길,CS300018,의약품,670848236,36298,589737852,81110384,161195997,131433314,106275231,73001058,117832252,79067306,2043078,0,103427259,230702047,210956639,125762291,0,321762378,340373538,1535865,71292036,100687419,169854021,140945483,177821091,32499,3799,9168,6459,6141,4410,6321,3756,43,0,5872,10856,11477,8093,0,16059,19854,249,6864,7265,7883,6003,7649
20193,D,발달상권,3120186,가로수길,CS300027,섬유제품,115115517,292,70055993,45059524,0,5382572,62659084,396263,1618074,41080383,3979141,0,0,32444032,49400785,33270700,0,30414304,84701213,0,21001938,47691901,10443181,34987840,990657,166,126,0,50,82,17,17,77,49,0,0,99,116,77,0,61,231,0,33,99,33,110,17
20193,D,발달상권,3120186,가로수길,CS300043,전자상거래업,2843691334,48914,2000533353,843157981,433279470,356787191,297725083,507191593,405550016,615501365,227656616,0,13497794,776794859,703488638,1234971312,114938731,524509552,2270470669,12852703,600014660,1407277667,433714375,226669455,114451362,32064,16850,6375,5405,4506,7234,8544,11251,5599,0,868,10278,13429,18699,5640,8642,39359,841,17997,17633,7283,3064,1183
20193,D,발달상권,3120186,가로수길,CS100003,일식음식점,5684828564,174195,3880373072,1804455492,762294175,696651629,804809811,739424430,877193027,1037411240,767044252,569970738,991905,1016239913,641527195,2123941222,1332157591,2566621372,2402638959,80922423,2304153372,1353785808,638792733,444702961,146903042,122236,51959,25897,22383,24682,22153,27121,28058,23901,7471,19,50807,28881,66838,20179,70177,90802,4444,82672,38853,18259,13698,3053
20193,D,발달상권,3120186,가로수길,CS300010,반찬가게,1187788,198,1187788,0,0,0,1187788,0,0,0,0,0,0,1187788,0,0,0,0,1187788,0,0,1187788,0,0,0,198,0,0,0,198,0,0,0,0,0,0,198,0,0,0,0,198,0,0,198,0,0,0
20193,D,발달상권,3120186,가로수길,CS100010,커피-음료,5183409367,376633,3488687813,1694721554,681068426,671573418,626155494,664474349,845416126,918936442,775785112,46448687,210579455,1049976793,1545605304,1763002908,567796220,1705801510,2963581057,76700447,2002884789,1286437147,646121795,470467777,186770603,261041,115592,51714,51667,50024,50108,57528,64814,50778,4268,29064,83610,98466,119434,41791,126904,231021,8814,175239,88442,44467,33165,7810
20193,D,발달상권,3120186,가로수길,CS300024,운동/경기용품,2198815246,6375,1528613943,670201303,199476610,261795613,417664143,325823420,323854157,590829141,79372162,0,27812916,585875357,802859571,674856920,107410482,1418830786,412835902,0,102391710,380784108,826572482,192293752,329624635,4910,1465,1046,872,936,1012,1044,1360,105,0,483,1499,2020,2268,105,4114,1809,0,553,1046,2441,1149,732
20193,D,발달상권,3120186,가로수길,CS200005,스포츠 강습,181607327,797,114030065,67577262,60562709,18099552,23662959,8902450,2802395,60280584,7296678,0,0,77349599,18999539,49998725,35259464,79185436,102421891,1954467,25005337,62662370,22737963,62080810,7166380,632,165,183,84,210,148,7,141,24,0,0,210,177,185,225,280,517,12,107,318,78,258,24
20193,D,발달상권,3120186,가로수길,CS300015,가방,2168917120,15802,1359579011,809338109,202191072,254345210,276348236,261063009,365631484,536808207,272529902,0,0,235775759,621679429,1050801858,260660074,548522475,1620394645,20731833,1271803381,412512525,272288031,177893011,13688339,9903,5899,1731,1828,1859,1665,2820,3878,2021,0,0,1635,4456,7595,2116,3745,12057,196,10385,2416,1731,976,98
20193,D,발달상권,3120186,가로수길,CS300029,애완동물,256839813,1355,159396061,97443752,36058218,29160883,59605342,3542402,31029216,93498134,3945618,0,1467660,5879757,104436012,143510460,1545924,99159204,157680609,62093,32857628,203792531,7444025,11804459,879077,1009,346,258,213,181,160,197,210,136,0,58,197,311,773,16,410,945,4,189,515,318,296,33
20193,D,발달상권,3120186,가로수길,CS100002,중식음식점,669483177,8603,503859063,165624114,104208831,104065518,99175776,91384516,105024422,107095740,58528374,33579677,683155,106824964,60169574,283501964,184723843,273272469,163188437,760440,53907339,114890459,99604385,72047463,95250820,6642,1961,1343,1440,1332,1181,1346,1534,427,503,7,2286,791,3420,1596,3836,2929,42,1102,1898,1653,957,1114
20193,D,발달상권,3120186,가로수길,CS300021,문구,43771120,3111,42419859,1351261,5382070,16025640,4369406,8979520,7663223,1351261,0,0,5864896,18263331,16169101,3473792,0,18345418,6125608,280818,4742048,6612677,3656973,8556863,621644,3009,102,711,696,433,423,746,102,0,0,447,1113,1257,294,0,1174,863,87,579,674,458,148,89
20193,D,발달상권,3120186,가로수길,CS300001,슈퍼마켓,145725018,18285,107410861,38314157,22343243,19027906,23673915,21421457,20944340,22415577,15898580,3946375,10186372,25069973,35432509,51455543,19634246,70707246,55070282,661245,28658636,34316558,20893143,26163756,15084189,14296,3989,3162,2707,2849,2754,2824,2141,1848,607,1423,3421,4275,5809,2750,10326,6632,215,4862,4707,3207,2369,1596
20193,D,발달상권,3120186,가로수길,CS300026,완구,240000000,406,123762480,116237520,90450290,33312190,0,0,0,65657963,50579557,0,0,0,90450290,149549710,0,184966563,10450290,0,0,10450290,155546120,8345627,21074816,201,205,123,78,0,0,0,121,84,0,0,0,247,159,0,335,36,0,0,36,209,42,84
20193,D,발달상권,3120186,가로수길,CS100008,분식전문점,1469762656,77046,1022113418,447649238,209329818,219707954,208033599,197901045,187141002,229011464,218637774,41971299,8960597,451617676,241648780,599941979,125622325,461160478,831029313,22871800,530962962,392273628,211943106,104375821,29762476,57040,20006,12215,12298,11404,10649,10474,10494,9512,881,240,28279,14053,30223,3370,25262,43951,1681,29357,20412,10949,5326,1491
20193,D,발달상권,3120186,가로수길,CS200002,외국어학원,293049483,593,244742039,48307444,70323736,47971510,61364726,48221153,16860914,39153470,9153974,3886476,7730087,35293624,78380263,135137829,32621204,143575967,149473516,0,4898773,3127577,193513865,71754195,19755073,488,105,125,103,92,115,53,73,32,5,30,62,189,238,69,323,270,0,16,16,411,120,30
20193,D,발달상권,3120186,가로수길,CS300020,서적,479983990,1069,446577532,33406458,106767040,0,297718355,36747104,5345033,33406458,0,0,0,239190241,97546857,59730747,83516145,250214370,139638995,0,10021937,2004387,100219374,123269830,154337837,1002,67,399,0,335,134,134,67,0,0,0,267,401,200,201,667,201,0,67,66,201,334,201
20193,D,발달상권,3120186,가로수길,CS300032,가전제품,110267469,740,101053861,9213608,22308562,18489317,36138009,9405557,14712416,9213608,0,0,11296832,36440046,43194434,19336157,0,71984701,8620820,0,2506644,33675963,28053517,16084296,285103,690,50,168,141,165,125,91,50,0,0,74,287,299,80,0,457,101,0,51,209,198,90,12
20193,D,발달상권,3120186,가로수길,CS100009,호프-간이주점,3040012320,71229,2074239101,965773219,334102769,399590268,426118538,454443325,459984201,532920282,432852937,1038480599,0,815819,60159585,546163126,1394393191,1486006064,1413156006,47065388,1630349253,729879279,244937443,192001131,54929576,46522,24707,8282,8411,9350,10001,10478,13699,11008,19156,0,28,1634,17232,33179,31816,38266,1619,42415,15731,4469,4680,1172
