개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명
3030000,3030000-101-2023-00278,2023-06-23,,1,영업/정상,1,영업,,,,,,57.5,133-827,서울특별시 성동구 성수동2가 328-45,"서울특별시 성동구 뚝섬로9길 8, 3층 (성수동2가)",4784.0,강별,2023-06-23 10:16,I,05:00.0,경양식
3030000,3030000-101-2023-00279,2023-06-23,,1,영업/정상,1,영업,,,,,,65.6,133-835,서울특별시 성동구 성수동2가 314-6 신성빌딩,"서울특별시 성동구 아차산로 96, 신성빌딩 지1층 (성수동2가)",4782.0,규카츠정 성수점,2023-06-23 12:06,I,05:00.0,기타
3030000,3030000-104-2023-00081,2023-06-23,,1,영업/정상,1,영업,,,,,,15.0,133-819,서울특별시 성동구 성수동1가 37-2,"서울특별시 성동구 성덕정9길 1, 1층 제1호 (성수동1가)",4774.0,어오브,2023-06-23 13:39,I,05:00.0,커피숍
3030000,3030000-101-2023-00281,2023-06-26,,1,영업/정상,1,영업,,,,,,61.72,133-835,서울특별시 성동구 성수동2가 316-48,"서울특별시 성동구 연무장길 37-22, 지1층 (성수동2가)",4782.0,샤베리,2023-06-26 17:23,I,08:00.0,기타
3030000,3030000-104-2023-00082,2023-06-27,,1,영업/정상,1,영업,,,,,,29.7,133-822,서울특별시 성동구 성수동1가 14-39,"서울특별시 성동구 상원길 24, 1층 102호 (성수동1가)",4779.0,매머드익스프레스뚝섬역5번점,2023-06-27 10:17,I,09:00.0,커피숍
3030000,3030000-101-2023-00283,2023-06-27,,1,영업/정상,1,영업,,,,,,159.37,133-822,서울특별시 성동구 성수동1가 13-469 해솜빌딩,"서울특별시 성동구 상원4길 11, 해솜빌딩 1층 (성수동1가)",4790.0,오봉집 성수점,2023-06-27 10:59,I,09:00.0,한식
3030000,3030000-101-2023-00282,2023-06-27,,1,영업/정상,1,영업,,,,,,33,133-833,서울특별시 성동구 성수동2가 284-44,"서울특별시 성동구 성수일로10가길 4, 1층 (성수동2가)",4793.0,돌고래스낵바,2023-06-27 9:57,I,09:00.0,분식
3030000,3030000-101-2023-00287,2023-06-28,,1,영업/정상,1,영업,,,,,,26.45,133-828,서울특별시 성동구 성수동2가 335-116,"서울특별시 성동구 성덕정15길 6-1, 1층 (성수동2가)",4775.0,뚝도일상,2023-06-28 16:37,I,00:00.0,한식
3030000,3030000-101-2023-00286,2023-06-28,,1,영업/정상,1,영업,,,,,,62.43,133-835,서울특별시 성동구 성수동2가 316-40,"서울특별시 성동구 연무장길 39-15, 1층 (성수동2가)",4782.0,오이노스,2023-06-28 14:51,I,00:00.0,기타
3030000,3030000-101-2023-00285,2023-06-28,,1,영업/정상,1,영업,,,,,,33.39,133-826,서울특별시 성동구 성수동2가 235-1,"서울특별시 성동구 동일로 41, 1층 (성수동2가)",4777.0,그레이덕,2023-06-28 12:37,I,00:00.0,기타
3030000,3030000-101-2023-00284,2023-06-28,,1,영업/정상,1,영업,,,,,,41.35,133-819,서울특별시 성동구 성수동1가 72-8 서울숲 ITCT 지식산업센터,"서울특별시 성동구 성수일로 10, 서울숲 ITCT 지식산업센터 1층 101호 (성수동1가)",4780.0,키친랏,2023-06-28 11:16,I,00:00.0,기타
3030000,3030000-104-2023-00083,2023-06-28,,1,영업/정상,1,영업,,,,,,51.5,133-831,서울특별시 성동구 성수동2가 273-13 태광산업,"서울특별시 성동구 연무장15길 11, 태광산업 가(B)동 1층 115호, 116호 (성수동2가)",4783.0,맥코이 커피 성수(McCoy's coffee),2023-06-28 17:18,I,00:00.0,커피숍
3030000,3030000-101-2023-00289,2023-06-30,,1,영업/정상,1,영업,,,,,,52.37,133-822,서울특별시 성동구 성수동1가 8-21,"서울특별시 성동구 왕십리로4길 26-7, 4층 (성수동1가)",4778.0,카타오모이,2023-06-30 11:32,I,02:00.0,기타
3030000,3030000-101-2023-00288,2023-06-30,,1,영업/정상,1,영업,,,,,,143.5,133-822,서울특별시 성동구 성수동1가 14-35,"서울특별시 성동구 상원길 26, 1층 (성수동1가)",4779.0,바이러닉 에스프레소바,2023-06-30 10:45,I,02:00.0,기타
3030000,3030000-104-2023-00085,2023-07-03,,1,영업/정상,1,영업,,,,,,41.69,133-820,서울특별시 성동구 성수동1가 197-2,"서울특별시 성동구 성덕정길 40-1, 1층 (성수동1가)",4774.0,고마운선물가게 스토어,2023-07-03 12:01,I,05:00.0,기타 휴게음식점
3030000,3030000-101-2023-00292,2023-07-03,,1,영업/정상,1,영업,,,,,,98.4,133-824,서울특별시 성동구 성수동1가 668-41,"서울특별시 성동구 서울숲4길 28, 2층 (성수동1가)",4768.0,샤블리,2023-07-03 12:39,I,05:00.0,기타
3030000,3030000-104-2023-00088,2023-07-04,,1,영업/정상,1,영업,,,,,02  467 0182,103.2,133-835,서울특별시 성동구 성수동2가 317-1 백석빌딩,"서울특별시 성동구 아차산로 122, 백석빌딩 3층 (성수동2가)",4783.0,벌툰 몽유도원 성수점,2023-07-04 12:02,I,06:00.0,기타 휴게음식점
3030000,3030000-104-2023-00087,2023-07-04,,1,영업/정상,1,영업,,,,,,56.19,133-834,서울특별시 성동구 성수동2가 300-75,"서울특별시 성동구 아차산로7길 3, 1층 (성수동2가)",4793.0,아이에떼커피 성수2호점,2023-07-04 11:57,I,06:00.0,커피숍
3030000,3030000-101-2023-00297,2023-07-04,,1,영업/정상,1,영업,,,,,7088858585,133.75,133-831,서울특별시 성동구 성수동2가 275-75,"서울특별시 성동구 연무장17길 6, 3층 (성수동2가)",4787.0,파로,2023-07-04 14:48,I,06:00.0,기타
3030000,3030000-101-2023-00298,2023-07-04,,1,영업/정상,1,영업,,,,,,31,133-827,서울특별시 성동구 성수동2가 331-56,"서울특별시 성동구 뚝섬로7길 6, 지1층 (성수동2가)",4784.0,점프블루,2023-07-04 15:07,I,06:00.0,기타
3030000,3030000-121-2023-00016,2023-07-06,,1,영업/정상,1,영업,,,,,24637588,130.0,133-835,서울특별시 성동구 성수동2가 302-2,"서울특별시 성동구 연무장5길 19, 1층 (성수동2가)",4782.0,노아베이커리 성수점,2023-07-06 11:55,I,08:00.0,제과점영업
3030000,3030000-101-2023-00303,2023-07-07,,1,영업/정상,1,영업,,,,,,18,133-828,서울특별시 성동구 성수동2가 345-9,"서울특별시 성동구 성덕정길 75, 1층 (성수동2가)",4775.0,타코낫타코,2023-07-28 15:25,U,00:00.0,기타
3030000,3030000-101-2023-00304,2023-07-10,,1,영업/정상,1,영업,,,,,24629292,50,133-924,서울특별시 성동구 성수동1가 656-805 뚝섬영재어린이집,"서울특별시 성동구 왕십리로14길 18, 1층 (성수동1가)",4789.0,대돈집,2023-07-10 9:53,I,03:00.0,한식
3030000,3030000-101-2023-00305,2023-07-11,,1,영업/정상,1,영업,,,,,,25.03,133-823,서울특별시 성동구 성수동1가 656-75,"서울특별시 성동구 왕십리로 115, 10층 (성수동1가)",4768.0,디 진테제 하이 카페,2023-07-11 13:38,I,03:00.0,기타
3030000,3030000-101-2023-00306,2023-07-11,,1,영업/정상,1,영업,,,,,02  62338228,30.04,133-822,서울특별시 성동구 성수동1가 13-207 서울숲AK밸리 지식산업센터,"서울특별시 성동구 성수일로 99, 서울숲AK밸리 지식산업센터 1층 102호 (성수동1가)",4790.0,미국가는 떡볶이,2023-07-11 16:27,I,03:00.0,기타
3030000,3030000-101-2023-00308,2023-07-12,,1,영업/정상,1,영업,,,,,,190.81,133-828,서울특별시 성동구 성수동2가 339-1 성수동빌딩,"서울특별시 성동구 뚝섬로 389, 성수동빌딩 1층 (성수동2가)",4781.0,버뮤다 뮤직 살롱,2023-07-12 15:28,I,04:00.0,기타
3030000,3030000-104-2023-00092,2023-07-12,,3,폐업,2,폐업,2023-12-27,,,,02  26410081,38.29,133-835,서울특별시 성동구 성수동2가 316-61,"서울특별시 성동구 연무장7길 5, 1층 (성수동2가)",4782.0,베러 댄 유어스,2023-12-27 15:27,U,09:00.0,커피숍
3030000,3030000-101-2023-00307,2023-07-12,,1,영업/정상,1,영업,,,,,,60,133-835,서울특별시 성동구 성수동2가 316-40,"서울특별시 성동구 연무장길 39-15, 지1층 (성수동2가)",4782.0,소바마에 니고,2023-07-12 9:58,I,04:00.0,일식
3030000,3030000-121-2023-00018,2023-07-13,,1,영업/정상,1,영업,,,,,,52.19,133-823,서울특별시 성동구 성수동1가 656-274,"서울특별시 성동구 왕십리로14길 28-21, 지1층 (성수동1가)",4789.0,브라우터 키친,2023-07-13 15:44,I,05:00.0,제과점영업
3030000,3030000-121-2023-00017,2023-07-13,,1,영업/정상,1,영업,,,,,070 48666002,8.0,133-823,서울특별시 성동구 성수동1가 656-274,"서울특별시 성동구 왕십리로14길 28-21, 1층 (성수동1가)",4789.0,브라우터,2023-07-13 15:41,I,05:00.0,제과점영업
3030000,3030000-101-2023-00312,2023-07-13,,1,영업/정상,1,영업,,,,,02  443 1375,148.8,133-827,서울특별시 성동구 성수동2가 308-4 서울숲코오롱디지털타워,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워 1층 106호 (성수동2가)",4781.0,성수옥 성수지점,2023-07-13 11:28,I,05:00.0,한식
3030000,3030000-101-2023-00313,2023-07-13,,1,영업/정상,1,영업,,,,,070 48666002,169.91,133-823,서울특별시 성동구 성수동1가 656-274,"서울특별시 성동구 왕십리로14길 28-21, 1층~4층 (성수동1가)",4789.0,브라우터,2023-07-13 15:51,I,05:00.0,기타
3030000,3030000-101-2023-00311,2023-07-13,,1,영업/정상,1,영업,,,,,,116.6,133-823,서울특별시 성동구 성수동1가 656-435,"서울특별시 성동구 왕십리로 78, 지1층 (성수동1가)",4778.0,탄스 키친,2023-07-13 11:17,I,05:00.0,기타
3030000,3030000-101-2023-00315,2023-07-14,,1,영업/정상,1,영업,,,,,02  561 1228,121.13,133-834,서울특별시 성동구 성수동2가 300-3,"서울특별시 성동구 아차산로 107, 1층 (성수동2가)",4794.0,성수갈비,2023-07-14 14:42,I,06:00.0,한식
3030000,3030000-101-2023-00318,2023-07-17,,1,영업/정상,1,영업,,,,,,239,133-831,서울특별시 성동구 성수동2가 273-13 태광산업,"서울특별시 성동구 연무장15길 11, 태광산업 가(B)동 3층 301호, 302호, 313호 (성수동2가)",4783.0,사운드 클라스카,2023-07-17 16:18,I,09:00.0,기타
3030000,3030000-101-2023-00320,2023-07-18,,1,영업/정상,1,영업,,,,,1.60026E+11,70.2,133-924,서울특별시 성동구 성수동1가 656-1661,"서울특별시 성동구 왕십리로2길 38, 1층 (성수동1가)",4779.0,휘뚜루,2023-07-28 12:03,U,00:00.0,기타
3030000,3030000-101-2023-00321,2023-07-18,,1,영업/정상,1,영업,,,,,02  63266660,32.84,133-822,서울특별시 성동구 성수동1가 13-429,"서울특별시 성동구 상원길 44-1, 1층 (성수동1가)",4790.0,오늘와인한잔 뚝섬에스점,2023-07-18 11:22,I,00:00.0,기타
3030000,3030000-104-2023-00094,2023-07-19,,1,영업/정상,1,영업,,,,,,39.0,133-819,서울특별시 성동구 성수동1가 72-41,"서울특별시 성동구 성덕정3길 8, 1층 103호 (성수동1가)",4774.0,블루너리,2023-07-19 11:48,I,01:00.0,커피숍
3030000,3030000-101-2023-00322,2023-07-20,,1,영업/정상,1,영업,,,,,02  22918066,56.74,133-924,서울특별시 성동구 성수동1가 656-1017,"서울특별시 성동구 왕십리로8길 21-1, 1층 (성수동1가)",4778.0,옥희분식,2023-07-20 14:29,I,02:00.0,분식
3030000,3030000-104-2023-00095,2023-07-20,,1,영업/정상,1,영업,,,,,,16.0,133-822,서울특별시 성동구 성수동1가 13-331,"서울특별시 성동구 상원6길 6, 1층 (성수동1가)",4790.0,리틀 웜히어,2023-07-20 13:18,I,02:00.0,커피숍
3030000,3030000-104-2023-00096,2023-07-21,,1,영업/정상,1,영업,,,,,,86.5,133-825,서울특별시 성동구 성수동1가 685-696 갤러리아 포레,"서울특별시 성동구 서울숲2길 32-14, 제1층 제103호 (성수동1가, 갤러리아 포레)",4769.0,매머드익스프레스 서울숲아이코닉점,2023-07-21 14:31,I,03:00.0,커피숍
3030000,3030000-101-2023-00326,2023-07-21,,1,영업/정상,1,영업,,,,,,66,133-830,서울특별시 성동구 성수동2가 700-1,"서울특별시 성동구 둘레15길 11, 1층 (성수동2가)",4776.0,바아(Baaa),2023-07-21 14:48,I,03:00.0,기타
3030000,3030000-101-2023-00325,2023-07-21,,1,영업/정상,1,영업,,,,,,62.94,133-835,서울특별시 성동구 성수동2가 316-48,"서울특별시 성동구 연무장길 37-22, 1층 (성수동2가)",4782.0,데니스타코,2023-09-20 9:56,U,02:00.0,"외국음식전문점(인도,태국등)"
3030000,3030000-101-2023-00327,2023-07-24,,1,영업/정상,1,영업,,,,,,62.43,133-835,서울특별시 성동구 성수동2가 316-39,"서울특별시 성동구 연무장길 39-21, 1층 (성수동2가)",4782.0,한계,2023-07-24 14:32,I,06:00.0,기타
3030000,3030000-101-2023-00330,2023-07-25,,1,영업/정상,1,영업,,,,,,44.53,133-826,서울특별시 성동구 성수동2가 269-202 (주)MG전자,"서울특별시 성동구 성수이로16길 32, 주2, 1층 (성수동2가)",4785.0,유키모찌 성수점,2023-12-14 10:32,U,06:00.0,기타
3030000,3030000-101-2023-00329,2023-07-25,,1,영업/정상,1,영업,,,,,,343.44,133-826,서울특별시 성동구 성수동2가 269-202 (주)MG전자,"서울특별시 성동구 성수이로16길 32, 주1, 1층 (성수동2가)",4785.0,살라댕템플(saladeng temple),2023-07-25 14:38,I,07:00.0,기타
3030000,3030000-101-2023-00328,2023-07-25,,1,영업/정상,1,영업,,,,,,94,133-823,서울특별시 성동구 성수동1가 656-395,"서울특별시 성동구 왕십리로10길 9-31, 3층 (성수동1가)",4778.0,스트로베리32더라운지,2023-07-25 11:41,I,07:00.0,기타
3030000,3030000-101-2023-00332,2023-07-27,,1,영업/정상,1,영업,,,,,,37.83,133-822,서울특별시 성동구 성수동1가 8-28,"서울특별시 성동구 왕십리로4길 26-14, 지1층 (성수동1가)",4778.0,80ERA(80에라),2023-07-27 15:18,I,09:00.0,기타
3030000,3030000-101-2023-00336,2023-07-28,,1,영업/정상,1,영업,,,,,02  763 8215,454.95,133-826,서울특별시 성동구 성수동2가 269-202,"서울특별시 성동구 성수이로16길 32, 주3 1,2층 (성수동2가)",4785.0,호우주의보 크로아상(Rainreport Croissant),2023-07-31 12:30,U,02:00.0,기타
3030000,3030000-104-2023-00098,2023-07-28,,1,영업/정상,1,영업,,,,,070 49204055,93.62,133-823,서울특별시 성동구 성수동1가 656-292 KD타워,"서울특별시 성동구 왕십리로 125, KD타워 1층 (성수동1가)",4766.0,GS25 KD사옥점,2023-07-28 16:38,I,00:00.0,편의점
3030000,3030000-104-2023-00099,2023-07-28,,1,영업/정상,1,영업,,,,,,26.0,133-924,서울특별시 성동구 성수동1가 656-968 영화빌딩,"서울특별시 성동구 왕십리로 104, 영화빌딩 1층 2호 (성수동1가)",4778.0,스노우 래빗(Snow Rabbit),2023-08-01 16:42,U,03:00.0,기타 휴게음식점
3030000,3030000-101-2023-00339,2023-07-31,,1,영업/정상,1,영업,,,,,,46.78,133-823,서울특별시 성동구 성수동1가 656-3 FORHU,"서울특별시 성동구 왕십리로 58, FORHU 1층 108호 (성수동1가)",4778.0,스낵바 논데,2023-07-31 14:21,I,02:00.0,일식
3030000,3030000-101-2023-00342,2023-08-01,,1,영업/정상,1,영업,,,,,,94.44,133-827,서울특별시 성동구 성수동2가 328-6 UPTOS,"서울특별시 성동구 뚝섬로11길 21, UPTOS 2층 (성수동2가)",4784.0,포케올데이 성수점,2023-08-01 14:35,I,03:00.0,기타
3030000,3030000-101-2023-00341,2023-08-01,,1,영업/정상,1,영업,,,,,,35,133-835,서울특별시 성동구 성수동2가 315-32,"서울특별시 성동구 연무장7길 8, 1층 (성수동2가)",4782.0,메탈비너스,2023-08-01 12:47,I,03:00.0,기타
3030000,3030000-104-2023-00100,2023-08-03,,1,영업/정상,1,영업,,,,,02  26308800,66.37,133-823,서울특별시 성동구 성수동1가 656-436 서울숲역,"서울특별시 성동구 왕십리로 지하 77, 서울숲역 지하1층 (성수동1가)",4769.0,호밀호두 앤 케이푸드,2023-08-03 14:55,I,05:00.0,기타 휴게음식점
3030000,3030000-101-2023-00346,2023-08-04,,1,영업/정상,1,영업,,,,,,40.79,133-825,서울특별시 성동구 성수동1가 685-439,"서울특별시 성동구 서울숲2길 11-16, 1층 (성수동1가)",4768.0,파이브렉스,2023-08-04 17:53,I,06:00.0,기타
3030000,3030000-104-2023-00104,2023-08-07,,1,영업/정상,1,영업,,,,,,35.4,133-828,서울특별시 성동구 성수동2가 339-28,"서울특별시 성동구 성수이로 45, 지1층 (성수동2가)",4781.0,로스터리 노드,2023-08-07 17:25,I,09:00.0,커피숍
3030000,3030000-101-2023-00348,2023-08-08,,1,영업/정상,1,영업,,,,,032  7462244,49.5,133-827,서울특별시 성동구 성수동2가 321-74,"서울특별시 성동구 연무장길 56-1, 1층 (성수동2가)",4781.0,자연도 소금빵 in 성수,2023-08-08 13:46,I,00:00.0,기타
3030000,3030000-104-2023-00107,2023-08-09,,1,영업/정상,1,영업,,,,,,3.3,133-822,서울특별시 성동구 성수동1가 13-117 뚝섬리버빌,"서울특별시 성동구 성수일로11길 15, 뚝섬리버빌 1층 106호, 107호 (성수동1가)",4790.0,세븐일레븐 뚝섬리버빌점,2023-08-09 11:55,I,01:00.0,편의점
3030000,3030000-101-2023-00349,2023-08-09,,1,영업/정상,1,영업,,,,,,48,133-831,서울특별시 성동구 성수동2가 273-24 대한빌딩,"서울특별시 성동구 성수이로20길 10, 경협회관 103호 (성수동2가)",4783.0,멘츠루,2023-08-09 13:22,I,01:00.0,일식
3030000,3030000-101-2023-00350,2023-08-09,,1,영업/정상,1,영업,,,,,,79.8,133-843,서울특별시 성동구 성수동1가 656-703,"서울특별시 성동구 아차산로1길 9, 1층 (성수동1가)",4788.0,그리디 힙히크(greedy.hyphique),2023-08-09 14:33,I,01:00.0,기타
3030000,3030000-101-2023-00352,2023-08-11,,1,영업/정상,1,영업,,,,,,64.45,133-825,서울특별시 성동구 성수동1가 685-439,"서울특별시 성동구 서울숲2길 11-16, 지하1층 (성수동1가)",4768.0,틴티드,2023-08-11 17:36,I,03:00.0,기타
3030000,3030000-121-2023-00020,2023-08-14,,1,영업/정상,1,영업,,,,,,39.03,133-819,서울특별시 성동구 성수동1가 72-98,"서울특별시 성동구 뚝섬로 341-18, 1층 (성수동1가)",4780.0,아후 Ahoo,2023-08-14 12:02,I,07:00.0,제과점영업
3030000,3030000-101-2023-00354,2023-08-14,,1,영업/정상,1,영업,,,,,,25.68,133-924,서울특별시 성동구 성수동1가 656-1155,"서울특별시 성동구 왕십리로16가길 10-30, 1층 (성수동1가)",4788.0,뻬따(Petta),2023-08-14 10:46,I,07:00.0,기타
3030000,3030000-101-2023-00355,2023-08-14,,1,영업/정상,1,영업,,,,,,57.52,133-828,서울특별시 성동구 성수동2가 565,"서울특별시 성동구 성덕정17길 11, 지1층 (성수동2가)",4776.0,성수오뎅(Holy Water Oden),2023-12-28 16:32,U,00:00.0,기타
3030000,3030000-101-2023-00353,2023-08-14,,1,영업/정상,1,영업,,,,,,27.44,133-828,서울특별시 성동구 성수동2가 335-8,"서울특별시 성동구 성수이로 36-7, 1층 (성수동2가)",4776.0,골목식당,2023-08-23 11:34,U,05:00.0,한식
3030000,3030000-121-2023-00021,2023-08-16,,1,영업/정상,1,영업,,,,,,40.0,133-822,서울특별시 성동구 성수동1가 13-428,"서울특별시 성동구 상원6나길 7, 1층 (성수동1가)",4790.0,얼스케이크베이크샵,2023-08-16 15:48,I,08:00.0,제과점영업
3030000,3030000-101-2023-00358,2023-08-17,,1,영업/정상,1,영업,,,,,,75.33,133-820,서울특별시 성동구 성수동1가 310 서림당한의원,"서울특별시 성동구 성덕정길 70, 1층 (성수동1가)",4775.0,츄로101 성수점,2023-08-17 11:08,I,09:00.0,기타
3030000,3030000-101-2023-00360,2023-08-18,,1,영업/정상,1,영업,,,,,,59.43,133-825,서울특별시 성동구 성수동1가 685-439,"서울특별시 성동구 서울숲2길 11-16, 2층 (성수동1가)",4768.0,모리노키세츠,2023-08-18 11:14,I,00:00.0,기타
3030000,3030000-101-2023-00359,2023-08-18,,1,영업/정상,1,영업,,,,,02  462 7049,30,133-828,서울특별시 성동구 성수동2가 335-96,"서울특별시 성동구 성덕정15길 6-14, 1층, 2층 (성수동2가)",4775.0,한일상회,2023-08-18 10:45,I,00:00.0,기타
3030000,3030000-101-2023-00361,2023-08-21,,1,영업/정상,1,영업,,,,,,43,133-835,서울특별시 성동구 성수동2가 315-32,"서울특별시 성동구 연무장7길 8, 1층 (성수동2가)",4782.0,뵈르뵈르 성수,2023-08-21 11:21,I,03:00.0,기타
3030000,3030000-101-2023-00365,2023-08-23,,1,영업/정상,1,영업,,,,,02  303 0801,105.8,133-835,서울특별시 성동구 성수동2가 301-16,"서울특별시 성동구 연무장3길 9, 가동 1층 (성수동2가)",4782.0,소금집,2023-08-23 15:40,I,05:00.0,기타
3030000,3030000-101-2023-00364,2023-08-23,,1,영업/정상,1,영업,,,,,,67.26,133-825,서울특별시 성동구 성수동1가 685-324,"서울특별시 성동구 서울숲2길 6, 1층 (성수동1가)",4768.0,쏘니스(SONNY'S),2023-08-31 9:22,U,02:00.0,기타
3030000,3030000-101-2023-00366,2023-08-24,,1,영업/정상,1,영업,,,,,,63.96,133-724,서울특별시 성동구 성수동1가 708 성수동동아그린아파트,"서울특별시 성동구 상원길 80, 성수동동아그린아파트 상가(가)동 1층 103호 (성수동1가)",4791.0,멘토부,2023-08-24 13:35,I,06:00.0,기타
3030000,3030000-101-2023-00367,2023-08-24,,1,영업/정상,1,영업,,,,,,26.4,133-821,서울특별시 성동구 성수동1가 658-1,"서울특별시 성동구 왕십리로 84, 1층 2호 (성수동1가)",4778.0,달콤왕가탕후루 서울숲점,2023-08-24 16:28,I,06:00.0,기타
3030000,3030000-101-2023-00370,2023-08-25,,1,영업/정상,1,영업,,,,,,63,133-835,서울특별시 성동구 성수동2가 316-39,"서울특별시 성동구 연무장길 39-21, 지1층 (성수동2가)",4782.0,호우키,2023-08-25 14:34,I,07:00.0,일식
3030000,3030000-101-2023-00374,2023-08-29,,1,영업/정상,1,영업,,,,,,82.45,133-831,서울특별시 성동구 성수동2가 273-52 더리브 세종타워,"서울특별시 성동구 아차산로 126, 더리브 세종타워 지1층 B101호 (성수동2가)",4783.0,화연각,2023-08-29 10:34,I,01:00.0,기타
3030000,3030000-101-2023-00377,2023-08-30,,1,영업/정상,1,영업,,,,,,63.51,133-834,서울특별시 성동구 성수동2가 289-5 대선 APEX CENTER,"서울특별시 성동구 아차산로7나길 18, 대선 APEX CENTER 1층 105호 (성수동2가)",4795.0,커피나인 성수,2023-08-30 15:43,I,01:00.0,기타
3030000,3030000-101-2023-00380,2023-08-31,,1,영업/정상,1,영업,,,,,,20,133-924,서울특별시 성동구 성수동1가 656-1069,"서울특별시 성동구 왕십리로 108, 1층 (성수동1가)",4778.0,젤리족발 성수점,2023-08-31 13:43,I,02:00.0,기타
3030000,3030000-101-2023-00382,2023-08-31,,1,영업/정상,1,영업,,,,,,94.17,133-823,서울특별시 성동구 성수동1가 656-439 서울숲비즈포레,"서울특별시 성동구 왕십리로10길 6, 서울숲비즈포레 1층 108호 (성수동1가)",4778.0,삼선 회사랑,2023-11-02 15:20,U,04:00.0,기타
3030000,3030000-101-2023-00383,2023-08-31,,1,영업/정상,1,영업,,,,,,68.6,133-832,서울특별시 성동구 성수동2가 281-3 태화빌딩,"서울특별시 성동구 광나루로 306, 태화빌딩 1층 105호 (성수동2가)",4799.0,브레이크타임,2023-08-31 14:49,I,02:00.0,기타
3030000,3030000-101-2023-00387,2023-09-01,,1,영업/정상,1,영업,,,,,,62.32,133-822,서울특별시 성동구 성수동1가 14-44,"서울특별시 성동구 상원2길 1-10, 3층 (성수동1가)",4779.0,WaA(와아),2023-09-01 15:04,I,03:00.0,기타
3030000,3030000-101-2023-00385,2023-09-01,,1,영업/정상,1,영업,,,,,,65.45,133-924,서울특별시 성동구 성수동1가 656-1182,"서울특별시 성동구 왕십리로16길 15-1, 1층 (성수동1가)",4788.0,젤코바 세라타(zelkova serrata),2023-09-01 12:36,I,03:00.0,기타
3030000,3030000-104-2023-00118,2023-09-01,,1,영업/정상,1,영업,,,,,,24.07,133-822,서울특별시 성동구 성수동1가 14-18 서울숲 코오롱디지털타워 Ⅲ,"서울특별시 성동구 아차산로 49, 서울숲 코오롱디지털타워 Ⅲ 지1층 B105호 (성수동1가)",4790.0,오트,2023-09-01 12:55,I,03:00.0,기타 휴게음식점
3030000,3030000-101-2023-00388,2023-09-04,,1,영업/정상,1,영업,,,,,,90.7,133-834,서울특별시 성동구 성수동2가 289-227,"서울특별시 성동구 성수일로12길 44, 2층 (성수동2가)",4794.0,둘쭈라 성수,2023-09-04 13:52,I,06:00.0,경양식
3030000,3030000-101-2023-00389,2023-09-04,,1,영업/정상,1,영업,,,,,,29.57,133-924,서울특별시 성동구 성수동1가 656-882 더 스페이스 타워,"서울특별시 성동구 광나루로 144, 더 스페이스 타워 1층 106호 (성수동1가)",4788.0,도그클럽,2023-09-04 15:11,I,06:00.0,기타
3030000,3030000-101-2023-00390,2023-09-05,,1,영업/정상,1,영업,,,,,,62.43,133-835,서울특별시 성동구 성수동2가 316-41,"서울특별시 성동구 연무장길 39-13, 2층 (성수동2가)",4782.0,타코마이너,2023-10-30 11:32,U,01:00.0,기타
3030000,3030000-104-2023-00119,2023-09-05,,1,영업/정상,1,영업,,,,,,46.75,133-924,서울특별시 성동구 성수동1가 656-1208 성수만세주유소,"서울특별시 성동구 왕십리로 109, 1층 (성수동1가)",4768.0,스프링스,2023-09-05 14:28,I,07:00.0,기타 휴게음식점
3030000,3030000-101-2023-00391,2023-09-06,,1,영업/정상,1,영업,,,,,,52.12,133-826,서울특별시 성동구 성수동2가 269-170,"서울특별시 성동구 성수이로16길 33, 지1층 (성수동2가)",4785.0,빠다,2023-09-06 12:52,I,08:00.0,분식
3030000,3030000-101-2023-00393,2023-09-07,,1,영업/정상,1,영업,,,,,070 86571958,27.96,133-827,서울특별시 성동구 성수동2가 331-27,"서울특별시 성동구 뚝섬로 408-7, 1층 101호 (성수동2가)",4776.0,비스트로 폭폭(Bistro Pokpok),2023-09-07 15:29,I,09:00.0,경양식
3030000,3030000-101-2023-00394,2023-09-07,,3,폐업,2,폐업,2023-09-10,,,,031 862 0088,,133-825,서울특별시 성동구 성수동1가 685-704 언더 스탠드 에비뉴,"서울특별시 성동구 왕십리로 63, 언더 스탠드 에비뉴 1층 (성수동1가)",4769.0,동두천 브루어리,2023-09-11 4:15,U,03:00.0,기타
3030000,3030000-101-2023-00392,2023-09-07,,1,영업/정상,1,영업,,,,,,76.23,133-824,서울특별시 성동구 성수동1가 668-42,"서울특별시 성동구 서울숲4길 26, 2층 (성수동1가)",4768.0,실버리(SILVERY),2023-09-07 11:08,I,09:00.0,기타
3030000,3030000-101-2023-00396,2023-09-08,,3,폐업,2,폐업,2023-11-10,,,,,213.92,133-831,서울특별시 성동구 성수동2가 273-53 국제주물,서울특별시 성동구 성수이로18길 37 (성수동2가),4787.0,치즈인더스트리 성수,2023-11-10 15:45,U,02:00.0,기타
