매장,매장명,판매일자,전표번호,브랜드명,카테고리,판매상품,결제수단,판매금액,환불금액,판매수량,환불수량,본사바코드,비고
M012,이마트_월계점,2024-03-31,11068,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11076,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11061,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11077,마니,여성의류,"조끼, 티셔츠",상품권,40000,,4,,B235KA99400000F,티셔츠 3개
M012,이마트_월계점,2024-03-31,11028,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11047,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11043,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11051,마니,여성의류,가디건,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11018,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11020,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11071,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11008,마니,여성의류,조끼,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11070,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11066,마니,여성의류,"조끼, 티셔츠",카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11064,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11045,마니,여성의류,"가디건, 티셔츠",카드,30000,,3,,B235KA99400000F,티셔츠 2개
M012,이마트_월계점,2024-03-31,11063,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-03-31,11044,마니,여성의류,-,,10000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-31,11060,마니,여성의류,-,,10000,,1,,B235KA99400000F,당일취소건 추정
M012,이마트_월계점,2024-03-31,11016,오브원,홈웨어 및 양말,꽃바지(7부),카드,25000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11049,오브원,홈웨어 및 양말,꽃바지(플리츠),카드,17000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11009,오브원,홈웨어 및 양말,남set,카드,29000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11010,오브원,홈웨어 및 양말,여하의,카드,17000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11003,오브원,홈웨어 및 양말,원피스,카드,17000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11026,오브원,홈웨어 및 양말,양말6,카드,20000,,2,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11011,오브원,홈웨어 및 양말,양말3,카드,10000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11039,오브원,홈웨어 및 양말,원피스,상품권,17000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11005,오브원,홈웨어 및 양말,양말3,현금,10000,,1,,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11065,오브원,홈웨어 및 양말,여set,카드,,29000,,1,B225KA04100000F,
M012,이마트_월계점,2024-03-31,11015,클레이즈,여성 모자,모자,상품권,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-31,11031,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-31,11030,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-31,11073,클레이즈,여성 모자,모자,현금,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-31,11053,클레이즈,여성 모자,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-03-31,11019,팔레트슬라임,슬라임,"핑크딸케, 팔레또",카드,23000,,2,,B235KB67500000F,
M012,이마트_월계점,2024-03-31,11006,플라이덕,스카프,"아사면머플러, 면스카프",카드,34000,,2,,B235KB67300000F,
M012,이마트_월계점,2024-03-31,11012,플레인782,문구 및 팬시,신발장식2,카드,4000,,1,,B235KA00300000F,
M012,이마트_월계점,2024-04-01,11019,개달당,펫 의류,줄무늬티셔츠화이트(M),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-01,11004,개달당,펫 의류,줄무늬오렌지올인원(S),카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-01,11015,니즈더펫,펫 의류,LED 밴드 (형광색) ,카드 ,13000,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-01,11027,니즈더펫,펫 의류,Y형 패드 하네스(M),상품권,35000,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-01,11016,도그바겐,펫 f&b,장난감공,카드,10000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-01,11020,도그바겐,펫 f&b,닭가슴살(간식),카드,7000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-01,11003,마니,여성의류,티셔츠 ,카드,30000,,3,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11014,마니,여성의류,티셔츠 ,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11002,마니,여성의류,티셔츠 ,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11005,마니,여성의류,티셔츠,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11022,마니,여성의류,티셔츠 ,카드,,10000,,1,B235KA99400000F,3/27 판매분 
M012,이마트_월계점,2024-04-01,11010,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11026,마니,여성의류,가디건,현금,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11018,마니,여성의류,가디건,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11008,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11013,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11006,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11001,마니,여성의류,티셔츠,카드,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11011,마니,여성의류,티셔츠,카드,20000,,2,,B235KA99400000F,
M012,이마트_월계점,2024-04-01,11023,마니,여성의류,티셔츠,카드,,10000,,1,B235KA99400000F,3/30 판매분
M012,이마트_월계점,2024-04-01,11007,윈드스카프,양말,무압박,카드,3500,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-01,11025,윈드스카프,양말,골지중목(M)6,카드,22000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-01,11024,윈드스카프,양말,"단목(S)8, 단목(M)8",카드,22000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-04-01,11024,클레이즈,모자 및 스카프,모자,카드,25000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-01,11009,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-01,11017,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-01,11012,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-01,11021,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11012,개달당,펫 의류,청바지(M),카드,29000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-02,11018,개달당,펫 의류,"청바지(S) , 케이프(오트밀)",카드,48000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-02,11013,도그바겐,펫 f&b,오리목뼈,상품권,15000,,3,,B245KB36100000F,
M012,이마트_월계점,2024-04-02,11022,도그바겐,펫 f&b,한우허파,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-02,11021,도그바겐,펫 f&b,"한우간, 한우허파",카드,18000,,3,,B245KB36100000F,"한우간2, 한우허파1"
M012,이마트_월계점,2024-04-02,11001,마니,여성의류,조끼 ,상품권,10000,,1,,B235KA99400000F,
M012,이마트_월계점,2024-04-02,11002,마니,여성의류,가디건 ,카드,,10000,,1,B235KA99400000F,4/1 판매분
M012,이마트_월계점,2024-04-02,11014,마니,여성의류,조끼,카드,,10000,,1,B235KA99400000F,3/26 판매분
M012,이마트_월계점,2024-04-02,11005,마니,여성의류,티셔츠,카드,30000,,3,,B235KA99400000F,
M012,이마트_월계점,2024-04-02,11006,모라니크,여성의류,슈가플리츠,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-02,11016,모라니크,여성의류,"플리츠원피스, 자켓",카드,99800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-02,11008,모라니크,여성의류,슈가플리츠,카드,49900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-02,11017,모라니크,여성의류,셔츠(스트라이프),카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-02,11019,모라니크,여성의류,"체크후드, 라운드상의(카키)",카드,59800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-02,11009,윈드스카프,양말,무압박8,"상품권, 현금",22000,,1,,B235KA78500000F,"상품권 5000 , 현금 17000"
M012,이마트_월계점,2024-04-02,11015,윈드스카프,양말,골지3,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-02,11020,윈드스카프,양말,골지3,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-02,11007,클레이즈,모자 및 스카프,모자,현금,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11003,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11011,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11019,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11004,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-02,11010,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-03,11010,개달당,펫 의류,하트끈원피스핑크(L),카드,16000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11025,개달당,펫 의류,줄무늬티셔츠그린(L),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11005,개달당,펫 의류,줄무늬티셔츠그린(2XL),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11027,개달당,펫 의류,줄무늬티셔츠화이트(XL),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11022,개달당,펫 의류,꽃와플티옐로우(L),현금,10000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11004,개달당,펫 의류,-,,,10000,,1,B245KB35900000F,당일취소건 추정 
M012,이마트_월계점,2024-04-03,11016,개달당,펫 의류,꽃나염원피스(핑크/L),카드,12000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11001,개달당,펫 의류,꽃와플티옐로우(M),카드,10000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11023,개달당,펫 의류,줄무늬티셔츠화이트(XL),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11026,개달당,펫 의류,"꽃나염원피스(핑크/S), 케이프",카드,29000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-03,11003,개달당,펫 의류,-,,10000,,1,,B245KB35900000F,당일취소건 추정
M012,이마트_월계점,2024-04-03,11024,니즈더펫,펫 의류,푸푸백,카드,9900,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-03,11024,도그바겐,펫 f&b,오리날개,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-03,11012,도그바겐,펫 f&b,허파,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-03,11011,릴리엔,주얼리,귀걸이,카드,39000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-03,11019,마니,여성의류,티셔츠,카드,,10000,,1,B235KA99400000F,4/1 판매분
M012,이마트_월계점,2024-04-03,11018,모라니크,여성의류,오리털점퍼,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-03,11009,모라니크,여성의류,플리츠자켓,카드,49900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-03,11021,모라니크,여성의류,청바지,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-03,11013,모라니크,여성의류,가디건,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-03,11015,모라니크,여성의류,자켓,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-03,11006,모라니크,여성의류,슈가플리츠바지,카드,,49900,,1,B245KB36300000F,4/2 판매분
M012,이마트_월계점,2024-04-03,11014,모라니크,여성의류,셔츠(스트라이프),카드,,39900,,1,B245KB36300000F,4/2 판매분
M012,이마트_월계점,2024-04-03,11007,모라니크,여성의류,-,,59900,,1,,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-03,11008,모라니크,여성의류,-,,,59900,,1,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-03,11020,윈드스카프,양말,무압박,카드,3500,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-03,11002,윈드스카프,양말,"골지3, 무압박4",카드,22000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-04-03,11017,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-04,11011,개달당,펫 의류,줄무늬티셔츠그린(M),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-04,11003,개달당,펫 의류,꽃나염원피스(L),카드,,12000,,1,B245KB35900000F,4/3 판매분
M012,이마트_월계점,2024-04-04,11005,도그바겐,펫 f&b,"돼지귀, 허파",카드,12000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-04,11002,릴리엔,주얼리,머리띠,카드,29000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-04,11008,모라니크,여성의류,잠옷,카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-04,11006,모라니크,여성의류,잠옷,카드,39800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-04,11002,모라니크,여성의류,"플리츠자켓, 블라우스",카드,99800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-04,11010,모라니크,여성의류,잠옷,카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-04,11004,윈드스카프,양말,골지1,카드,4500,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-04,11009,윈드스카프,양말,골지3,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-04,11001,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-04,11007,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-04,11012,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-05,11017,개달당,펫 의류,"청바지(L), 줄무늬티셔츠화이트(L)",카드,42000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-05,11006,개달당,펫 의류,누렁곰모자(S) ,카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-05,11018,개달당,펫 의류,줄무늬옐로우올인원(L),카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-05,11003,개달당,펫 의류,블루젤리곰모자(L),카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-05,11019,도그바겐,펫 f&b,노즈워크공,현금,10000,,3,,B245KB36100000F,
M012,이마트_월계점,2024-04-05,11015,도그바겐,펫 f&b,노즈워크공,카드,4000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-05,11004,도그바겐,펫 f&b,오리날개,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-05,11001,릴리엔,주얼리,리본핀,카드,20000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-05,11010,릴리엔,주얼리,목걸이(흑진주),카드,39000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-05,11020,릴리엔,주얼리,귀걸이,카드,32000,,2,,B225KA20200000F,
M012,이마트_월계점,2024-04-05,11012,모라니크,여성의류,잠옷,현금,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11008,모라니크,여성의류,슈가플리츠(검정),카드,49900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11016,모라니크,여성의류,"플리츠상의, 바지",카드,79800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11002,모라니크,여성의류,잠옷(XL),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11007,모라니크,여성의류,"잠옷(L) , 잠옷(XL)",카드,39800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11003,모라니크,여성의류,패딩조끼,카드,29900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-05,11014,윈드스카프,양말,골지(S) 3,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-05,11013,윈드스카프,양말,무압박(S) 2,카드,7000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-05,11005,윈드스카프,양말,골지(S) 3,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-05,11011,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-05,11009,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-06,11035,개달당,펫 의류,꽃와플티옐로우(XL),카드,10000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11031,개달당,펫 의류,포레스트(S),카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11007,개달당,펫 의류,"줄무늬티셔츠화이트(2XL), 줄무늬티셔츠그린(2XL),하트끈원피스핑크(2XL),하트끈원피스(2XL)",카드,58000,,4,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11034,개달당,펫 의류,꽃와플티옐로우(L),카드,10000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11012,개달당,펫 의류,줄무늬오렌지올인원(M),카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11004,개달당,펫 의류,소피아핑크(S),카드,35000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11006,개달당,펫 의류,포레스트(L),카드,29000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11024,개달당,펫 의류,누렁곰모자(S) ,카드,19000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-06,11008,니즈더펫,펫 의류,푸푸백,카드,9900,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-06,11014,니즈더펫,펫 의류,LED밴드(레드) ,카드,13000,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-06,11030,도그바겐,펫 f&b,참치,카드,5000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-06,11016,도그바겐,펫 f&b,허파,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-06,11033,릴리엔,주얼리,귀걸이,카드,39000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-06,11029,릴리엔,주얼리,머리핀,카드,39000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-06,11032,모라니크,여성의류,"잠옷(L) , 잠옷(XL)",카드,39800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11015,모라니크,여성의류,"니트살롱, 잠옷",카드,59800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11018,모라니크,여성의류,골덴바지(핑크),카드,49900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11003,모라니크,여성의류,-,카드,69800,,2,,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-06,11002,모라니크,여성의류,스커트,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11028,모라니크,여성의류,해피머핀(M),상품권,29900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11019,모라니크,여성의류,원피스,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11026,모라니크,여성의류,-,,,69800,,2,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-06,11021,모라니크,여성의류,"티블라우스, 데님드라마",카드,69800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11027,모라니크,여성의류,조끼,카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11011,모라니크,여성의류,원피스,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11017,모라니크,여성의류,"셔츠,플리츠자켓",카드,69800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11005,모라니크,여성의류,잠옷(L),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-06,11023,윈드스카프,양말,무압박(S),현금,7000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-04-06,11013,윈드스카프,양말,골지중목(M),카드,9000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-06,11020,윈드스카프,양말,무압박(S),카드,3500,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-06,11009,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-06,11022,클레이즈,모자 및 스카프,모자,상품권,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-06,11001,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-06,11025,클레이즈,모자 및 스카프,모자,카드,25000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-07,11002,개달당,펫 의류,줄무늬티셔츠그린(M),카드,13000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11005,개달당,펫 의류,꽃와플티그린(M),카드,10000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11019,개달당,펫 의류,"민트동물(S), 케이프",카드,36000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11031,개달당,펫 의류,포레스트(L),카드,,29000,,1,B245KB35900000F,4/6 판매분
M012,이마트_월계점,2024-04-07,11013,개달당,펫 의류,"청바지(M), 청바지(L)",카드,58000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11021,개달당,펫 의류,"꽃와플티옐로우(2XL), 꽃와플티그린(2XL)",카드,20000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11012,개달당,펫 의류,청바지(L),카드,29000,,1,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11026,개달당,펫 의류,"꽃와플티옐로우(L), 하트끈원피스핑크(L)",카드,26000,,2,,B245KB35900000F,
M012,이마트_월계점,2024-04-07,11026,니즈더펫,펫 의류,쫀쫀핏올인원형광(M),카드,18900,,1,,B245KB36000000F,
M012,이마트_월계점,2024-04-07,11007,도그바겐,펫 f&b,"참치, 노즈워크공",카드,9000,,2,,B245KB36100000F,
M012,이마트_월계점,2024-04-07,11016,도그바겐,펫 f&b,참치,카드,5000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-07,11039,릴리엔,주얼리,집게핀,카드,13300,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-07,11033,릴리엔,주얼리,귀걸이,카드,19000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-07,11037,릴리엔,주얼리,머리띠,카드,20000,,1,,B225KA20200000F,
M012,이마트_월계점,2024-04-07,11029,모라니크,여성의류,-,,,39900,,1,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-07,11017,모라니크,여성의류,니트살롱,카드,29900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11015,모라니크,여성의류,로즈살롱,카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11004,모라니크,여성의류,균일가,현금,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11011,모라니크,여성의류,균일가,상품권,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11001,모라니크,여성의류,블랙체크(원피스잠옷),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11020,모라니크,여성의류,균일가,카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11035,모라니크,여성의류,잠옷(핑크/XL),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11034,모라니크,여성의류,"슈가플리츠상의, 바지",카드,89800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11036,모라니크,여성의류,티셔츠(균일가),카드,39800,,2,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11010,모라니크,여성의류,데님드라마,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11006,모라니크,여성의류,점퍼,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11038,모라니크,여성의류,티블라우스,카드,29900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11030,모라니크,여성의류,슈가플리츠,카드,39900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11027,모라니크,여성의류,"플리츠상의, 바지",,,79800,,2,B245KB36300000F,4/5 판매분
M012,이마트_월계점,2024-04-07,11009,모라니크,여성의류,점퍼(균일가),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11022,모라니크,여성의류,-,,39900,,1,,B245KB36300000F,당일취소건 추정
M012,이마트_월계점,2024-04-07,11014,모라니크,여성의류,블랙체크(L-XL),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11003,모라니크,여성의류,블랙체크(L-XL),카드,19900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11032,모라니크,여성의류,가디건,카드,29900,,1,,B245KB36300000F,
M012,이마트_월계점,2024-04-07,11023,윈드스카프,양말,무압박(S),카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-07,11039,윈드스카프,양말,무압박(S) 4,카드,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-07,11018,윈드스카프,양말,"무압박(S), 골지(S)",카드,22000,,2,,B235KA78500000F,
M012,이마트_월계점,2024-04-07,11008,윈드스카프,양말,무압박(S) 4,카드 ,11000,,1,,B235KA78500000F,
M012,이마트_월계점,2024-04-07,11028,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-07,11025,클레이즈,모자 및 스카프,모자,카드,35000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-07,11024,클레이즈,모자 및 스카프,모자,카드,25000,,1,,B235KA06600000F,
M012,이마트_월계점,2024-04-08,11004,개달당,펫 의류,교환차액,현금,3000,,1,,B245KB35900000F,하트끈원피스핑크(L)->줄무늬옐로우올인원(M)
M012,이마트_월계점,2024-04-08,11013,니즈더펫,펫 의류,"푸푸백, 리드줄",카드,36900,,2,,B245KB36000000F,
M012,이마트_월계점,2024-04-08,11001,도그바겐,펫 f&b,간,카드,6000,,1,,B245KB36100000F,
M012,이마트_월계점,2024-04-08,11001,릴리엔,주얼리,귀걸이,카드,19000,,1,,B225KA20200000F,
